parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21
1,Unit,2024,680.0,303/757 toorak road,hawthorn east,3123,2,2,-37.8449443,145.0423684,207011152,Greater Melbourne
2,House,2024,625.0,11 harry street,brunswick west,3055,3,1,-37.76249079999999,144.9390644,206011107,Greater Melbourne
1,Unit,2024,660.0,907/7 yarra street,south yarra,3141,2,2,-37.8377448,144.9929162,206061515,Greater Melbourne
1,Unit,2024,550.0,509/77 hobsons road,kensington,3031,2,1,-37.7958743,144.9170546,206041121,Greater Melbourne
1,Unit,2024,560.0,4/109 balwyn road,balwyn,3103,2,1,-37.8114892,145.0810815,207011147,Greater Melbourne
2,House,2024,520.0,19 gerace street,truganina,3029,4,2,-37.7489938,144.6771002,213041359,Greater Melbourne
2,House,2024,550.0,16 gooseberry road,rockbank,3335,4,2,-37.7183561,144.6770842,213041359,Greater Melbourne
2,House,2024,500.0,22 exford street,coolaroo,3048,3,1,-37.6634522,144.9266847,210051243,Greater Melbourne
2,House,2024,650.0,31b glenview rise,berwick,3806,3,2,-38.0673739,145.3530237,212021553,Greater Melbourne
1,House,2024,520.0,22 huntingfield street,thornhill park,3335,4,2,-37.7170562,144.6264484,213041359,Greater Melbourne
3,Townhouse,2024,720.0,13/61 cathies lane,wantirna south,3152,4,2,-37.8678242,145.2155026,211011260,Greater Melbourne
2,House,2024,660.0,73 dalton street,eltham,3095,4,2,-37.724297,145.1470145,209031209,Greater Melbourne
1,House,2024,500.0,41 klandy drive,kalkallo,3064,3,2,-37.5379099,144.9588173,210051445,Greater Melbourne
2,House,2024,520.0,7 fenska street,kalkallo,3064,4,2,-37.5210711,144.9535709,210051445,Greater Melbourne
2,House,2024,570.0,22 ervine drive,wyndham vale,3024,5,2,-37.8689752,144.6285212,213051589,Greater Melbourne
0,Unit,2024,800.0,1209/9 power street,southbank,3006,1,1,-37.8230624,144.9614182,206041508,Greater Melbourne
2,Townhouse,2024,750.0,3/4 mackenzie court,croydon south,3136,3,2,-37.8120027,145.2718961,211031452,Greater Melbourne
2,House,2024,500.0,21 ambition drive,greenvale,3059,3,2,-37.6139306,144.8899187,210051246,Greater Melbourne
4,Unit,2024,1700.0,27 howard street,kew,3101,3,3,-37.8071327,145.0232701,207011522,Greater Melbourne
1,Unit,2024,420.0,6/21 redan street,st kilda,3182,1,1,-37.8602186,144.990021,206051513,Greater Melbourne
2,House,2024,530.0,56 sparrowhawk crescent,deanside,3336,4,2,-37.7313498,144.7055307,213041574,Greater Melbourne
1,House,2024,900.0,37 nepean avenue,hampton east,3188,4,2,-37.9329434,145.0291231,208011172,Greater Melbourne
1,Unit,2024,570.0,2.2b/29 browns road,clayton,3168,2,2,-37.9243853,145.1270354,212051568,Greater Melbourne
1,Unit,2024,2200.0,4/136 anderson street,south yarra,3141,3,3,-37.8288644,144.9849471,206041125,Greater Melbourne
2,House,2024,530.0,4 gunbower close,thomastown,3074,3,1,-37.6763723,144.9928077,209041223,Greater Melbourne
1,Townhouse,2024,850.0,4/75 bent street,mckinnon,3204,3,3,-37.91181479999999,145.0386024,208021174,Greater Melbourne
0,Unit,2024,360.0,37/25 redan st street,st kilda,3182,0,0,-37.860288,144.9902977,206051513,Greater Melbourne
0,House,2024,750.0,45 pasco street,williamstown,3016,3,2,-37.8616512,144.8993631,213021346,Greater Melbourne
1,Townhouse,2024,615.0,90a wheatsheaf road,glenroy,3046,4,2,-37.706264,144.919314,210031535,Greater Melbourne
1,House,2024,500.0,5 council street,hawthorn east,3123,1,1,-37.83018370000001,145.0544303,207011152,Greater Melbourne
1,Unit,2024,750.0,104/8b evergreen mews,armadale,3143,2,2,-37.8516796,145.013843,206061135,Greater Melbourne
0,Studio,2024,330.0,115b/71 riversdale road,hawthorn,3122,1,1,-37.8283482,145.0323547,207011520,Greater Melbourne
1,House,2024,520.0,13 lucas terrace,taylors hill,3037,3,2,-37.7206787,144.7497611,213041360,Greater Melbourne
2,House,2024,520.0,42 gibsons circuit,bonnie brook,3335,4,2,-37.7144849,144.6818688,213041574,Greater Melbourne
2,Unit,2024,1100.0,t07/127 beach street,port melbourne,3207,3,2,-37.840177,144.928618,206051130,Greater Melbourne
0,Studio,2024,280.0,41 koonawarra street,clayton,3168,1,3,-37.9101216,145.1244894,212051567,Greater Melbourne
1,House,2024,900.0,208 scotchmer street,fitzroy north,3068,3,1,-37.7837949,144.9865473,206071143,Greater Melbourne
1,House,2024,580.0,58 broderick road,carrum downs,3201,3,2,-38.103569,145.1754265,214011370,Greater Melbourne
1,Unit,2024,400.0,1/9-11 barnsbury road,south yarra,3141,1,1,-37.8447927,145.0011922,206061516,Greater Melbourne
2,House,2024,685.0,97 festival drive,point cook,3030,5,3,-37.9088319,144.7498658,213051466,Greater Melbourne
0,House,2024,170.0,9 mayfield grove,caulfield north,3161,1,2,-37.86971860000001,145.0316282,208021177,Greater Melbourne
0,Unit,2024,450.0,3205/590 lygon street,carlton,3053,1,1,-37.7927662,144.9685723,206041117,Greater Melbourne
2,House,2024,580.0,22 moore drive,fraser rise,3336,4,2,-37.7189314,144.7278771,213041574,Greater Melbourne
2,House,2024,525.0,5 st martin way,pakenham,3810,3,2,-38.0766909,145.4887716,212011551,Greater Melbourne
2,Unit,2024,585.0,13/114 shannon street,box hill north,3129,3,1,-37.80696289999999,145.1177722,207031164,Greater Melbourne
0,Unit,2024,500.0,2401/8 downie street,melbourne,3000,1,1,-37.8203424,144.9559928,206041505,Greater Melbourne
1,Unit,2024,420.0,3/60-62 leamington street,reservoir,3073,1,1,-37.7123369,145.0022669,209021526,Greater Melbourne
1,Unit,2024,520.0,2003/200 spencer street,melbourne,3000,1,1,-37.816228,144.9532465,206041505,Greater Melbourne
1,Unit,2024,460.0,10/16 mitford street,st kilda,3182,1,1,-37.8716679,144.9817353,206051513,Greater Melbourne
3,Unit,2024,1700.0,residences 27 howard street,kew,3101,3,3,-37.8075995,145.0233641,207011522,Greater Melbourne
1,House,2024,460.0,19 sixth avenue,rosebud,3939,3,1,-38.3583013,144.9011501,214021384,Greater Melbourne
0,Unit,2024,650.0,1006/442 elizabeth st,melbourne,3000,1,1,-37.8084101,144.9607759,206041504,Greater Melbourne
1,Unit,2024,475.0,4/2b scotts street,bentleigh,3204,2,1,-37.9205689,145.0448167,208021174,Greater Melbourne
2,House,2024,590.0,20 lotus street,pakenham,3810,4,2,-38.0763203,145.4459539,212011552,Greater Melbourne
2,Townhouse,2024,650.0,2/3 mary street,essendon,3040,3,1,-37.7496508,144.8994979,206031501,Greater Melbourne
2,House,2024,530.0,6 dwarf road,kalkallo,3064,4,2,-37.5184375,144.9587181,210051445,Greater Melbourne
1,Unit,2024,475.0,2/402 whitehorse road,surrey hills,3127,2,1,-37.8138142,145.0879258,207011147,Greater Melbourne
2,House,2024,530.0,9 orsino place,berwick,3806,4,2,-38.0421977,145.3293624,212021554,Greater Melbourne
2,House,2024,490.0,22 fallingwater drive,pakenham,3810,3,2,-38.066367,145.4931156,212011549,Greater Melbourne
0,House,2024,725.0,7 cotter st,richmond,3121,2,1,-37.830346,144.9977826,206071517,Greater Melbourne
2,House,2024,590.0,6 eva place,epping,3076,4,2,-37.6509128,145.0396707,209041432,Greater Melbourne
2,House,2024,700.0,16 amesbury way,clyde north,3978,5,3,-38.0783589,145.3509256,212031555,Greater Melbourne
2,Unit,2024,850.0,903/582 st kilda road,melbourne,3004,2,2,-37.8493082,144.9794216,206051128,Greater Melbourne
1,Unit,2024,575.0,407/88 trenerry crescent,abbotsford,3067,2,1,-37.7979172,144.9981895,206071139,Greater Melbourne
1,Unit,2024,495.0,331/220 bay road,sandringham,3191,1,1,-37.9545616,145.0251373,208011173,Greater Melbourne
0,Unit,2024,1450.0,1005/261 bridge road,richmond,3121,3,2,-37.8168359,144.9987901,206071518,Greater Melbourne
2,House,2024,530.0,97 bingham circuit,thornhill park,3335,4,2,-37.718758,144.6244263,213041359,Greater Melbourne
1,Unit,2024,850.0,1309/60 kavanagh street,southbank,3006,2,2,-37.8242191,144.9635646,206041509,Greater Melbourne
1,Unit,2024,695.0,106/220 canterbury road,canterbury,3126,2,1,-37.8245388,145.0842006,207011155,Greater Melbourne
1,Unit,2024,875.0,4/8 park street,malvern,3144,3,2,-37.8563019,145.0369336,208041194,Greater Melbourne
1,House,2024,600.0,24 moresby street,mitcham,3132,3,2,-37.8075808,145.1997237,211041270,Greater Melbourne
2,House,2024,1590.0,1168 burke rd,balwyn north,3104,4,3,-37.791176,145.0648805,207011148,Greater Melbourne
2,House,2024,520.0,11 martinshaw road,mickleham,3064,3,2,-37.5418478,144.9134104,210051445,Greater Melbourne
2,House,2024,550.0,38 para road,tarneit,3029,4,2,-37.8220038,144.6829472,213051584,Greater Melbourne
2,House,2024,220.0,26 warbla street,dandenong north,3175,7,5,-37.9671967,145.2021142,212041312,Greater Melbourne
1,Unit,2024,380.0,1/72 barkly street,st kilda,3182,1,1,-37.8620782,144.9825464,206051513,Greater Melbourne
2,Townhouse,2024,1150.0,1/169 banksia street,ivanhoe,3079,5,3,-37.7577377,145.0498315,209011200,Greater Melbourne
0,Unit,2024,400.0,8/47 martin street,thornbury,3071,2,1,-37.7611328,145.0042119,206021112,Greater Melbourne
2,House,2024,600.0,30 eloise circuit,officer,3809,4,2,-38.0583315,145.4041591,212011546,Greater Melbourne
2,House,2024,480.0,445 maracana avenue,manor lakes,3024,4,2,-37.856688,144.5894483,213051579,Greater Melbourne
2,House,2024,560.0,108 hamish drive,tarneit,3029,4,2,-37.8395962,144.6613568,213051583,Greater Melbourne
0,Unit,2024,700.0,4012/80 a'beckett street,melbourne,3000,2,1,-37.8089991,144.9610792,206041504,Greater Melbourne
1,House,2024,675.0,99 phillips street,coburg,3058,3,1,-37.7443845,144.9546992,206011498,Greater Melbourne
2,House,2024,610.0,74 village crescent,westmeadows,3049,3,2,-37.6716205,144.905897,210051245,Greater Melbourne
0,Unit,2024,580.0,2101/315 la trobe street,melbourne,3000,1,1,-37.8109646,144.959936,206041504,Greater Melbourne
1,Unit,2024,400.0,3/49 collier crescent,brunswick,3056,1,1,-37.7716224,144.9506166,206011496,Greater Melbourne
2,House,2024,480.0,1 woodlet street,weir views,3338,4,2,-37.727382,144.5755236,213041578,Greater Melbourne
4,House,2024,450.0,9 cobby street,laverton,3028,3,1,-37.8596522,144.7675748,213051363,Greater Melbourne
1,Villa,2024,750.0,9 lansdown street,brighton east,3187,3,2,-37.9030533,145.0140438,208011170,Greater Melbourne
1,House,2024,1400.0,190 auburn road,hawthorn,3122,4,3,-37.8254255,145.0442715,207011520,Greater Melbourne
2,House,2024,480.0,8 rocco avenue,donnybrook,3064,4,2,-37.5399908,144.9676722,209041225,Greater Melbourne
1,Unit,2024,830.0,3306/81 city road,southbank,3006,2,2,-37.8223284,144.9652936,206041509,Greater Melbourne
1,Unit,2024,520.0,1408/6 joseph road,footscray,3011,1,1,-37.8003267,144.9095584,213031348,Greater Melbourne
2,Townhouse,2024,650.0,3/36 orange grove,bayswater,3153,3,2,-37.8472645,145.262449,211011251,Greater Melbourne
0,Unit,2024,700.0,2812/105 clarendon street,southbank,3006,2,1,-37.82701429999999,144.9580748,206041508,Greater Melbourne
0,House,2024,280.0,3/46 windsor crescent,bundoora,3083,1,1,-37.69933049999999,145.0696458,209011196,Greater Melbourne
2,House,2024,600.0,3/11-13 ross road,croydon,3136,3,1,-37.799278,145.263805,211031451,Greater Melbourne
0,Unit,2024,380.0,g01/8-10 vale street,north melbourne,3051,1,1,-37.7999174,144.9538411,206041506,Greater Melbourne
2,Unit,2024,895.0,a909/627 victoria street,abbotsford,3067,2,2,-37.810674,145.0086713,206071139,Greater Melbourne
2,House,2024,525.0,8 travellers street,diggers rest,3427,4,2,-37.6151034,144.7035294,210041539,Greater Melbourne
2,House,2024,700.0,184 hope street,brunswick west,3055,2,1,-37.7625673,144.9495901,206011107,Greater Melbourne
2,Unit,2024,680.0,1/2 park avenue,glen huntly,3163,3,1,-37.8957505,145.042267,208021182,Greater Melbourne
2,House,2024,650.0,15 guineas street,cranbourne east,3977,4,2,-38.1287645,145.3074672,212031558,Greater Melbourne
2,Townhouse,2024,675.0,12/19 earls court,wantirna south,3152,3,2,-37.8728555,145.2285933,211011260,Greater Melbourne
2,House,2024,520.0,39 aspire boulevard,fraser rise,3336,3,2,-37.6969848,144.7268459,213041574,Greater Melbourne
1,House,2024,620.0,17 varun loop,wollert,3750,4,2,-37.6141717,144.9962749,209041437,Greater Melbourne
2,House,2024,510.0,75 brightvale boulevard,wyndham vale,3024,4,2,-37.8648924,144.6171756,213051589,Greater Melbourne
1,Unit,2024,540.0,2/5 sophia avenue,aspendale,3195,2,1,-38.024058,145.098776,208031189,Greater Melbourne
2,House,2024,740.0,11 turnberry avenue,narre warren south,3805,5,2,-38.0634334,145.3023946,212031457,Greater Melbourne
2,Townhouse,2024,850.0,2/3 adelaide street,mckinnon,3204,3,2,-37.9121658,145.0417562,208021174,Greater Melbourne
1,Townhouse,2024,1150.0,30 dunstan avenue,brunswick,3056,4,2,-37.76025,144.9734241,206011495,Greater Melbourne
3,House,2024,595.0,18 bracken way,south morang,3752,4,2,-37.6290883,145.0895959,209041435,Greater Melbourne
2,House,2024,620.0,12 shulze drive,clyde north,3978,4,2,-38.1101798,145.3453028,212031556,Greater Melbourne
2,Townhouse,2024,710.0,1/33 kelsby street,reservoir,3073,3,2,-37.71304,144.998345,209021526,Greater Melbourne
2,House,2024,1160.0,354 belmore road,balwyn,3103,5,2,-37.8031337,145.1031053,207011147,Greater Melbourne
2,House,2024,650.0,23 winifred street,preston,3072,3,2,-37.7309884,145.0059367,209021428,Greater Melbourne
0,House,2024,800.0,2 the nook,doncaster east,3109,4,3,-37.7689463,145.1743273,207021424,Greater Melbourne
2,House,2024,680.0,21 merapi grove,truganina,3029,4,2,-37.7511568,144.6819056,213041359,Greater Melbourne
1,Unit,2024,460.0,9/245 esplanade,altona,3018,2,1,-37.871575,144.8212086,213021341,Greater Melbourne
2,House,2024,520.0,272 dwyer street,kalkallo,3064,4,2,-37.5186302,144.9596577,210051445,Greater Melbourne
2,Townhouse,2024,580.0,3/47 springvale road,springvale,3171,3,1,-37.9371489,145.1556049,212041317,Greater Melbourne
2,Townhouse,2024,760.0,2/2 kirtain drive,croydon,3136,3,2,-37.7855633,145.2694246,211031451,Greater Melbourne
2,House,2024,590.0,266 rix road,officer,3809,4,2,-38.0667054,145.3934181,212011546,Greater Melbourne
2,House,2024,420.0,903 heidelberg - kinglake road,hurstbridge,3099,3,1,-37.6371839,145.1944146,209031210,Greater Melbourne
2,Townhouse,2024,600.0,41 tannum circuit,truganina,3029,3,2,-37.8172007,144.7208958,213051586,Greater Melbourne
0,Studio,2024,360.0,107/24 barkly place,carlton,3053,1,1,-37.8030467,144.961545,206041117,Greater Melbourne
2,House,2024,560.0,13 collins street,coburg,3058,3,1,-37.7369846,144.9543519,206011498,Greater Melbourne
1,Unit,2024,470.0,4/50 alexandra street,st kilda east,3183,2,1,-37.8652527,145.0031951,206051134,Greater Melbourne
2,House,2024,420.0,27 westmoreland road,sunshine north,3020,3,1,-37.7749263,144.8348174,213011337,Greater Melbourne
4,House,2024,580.0,58 cyclamen avenue,altona north,3025,3,1,-37.8280922,144.8512511,213021343,Greater Melbourne
0,Unit,2024,470.0,7/23 brewster street,essendon,3040,2,1,-37.7514778,144.9226959,206031502,Greater Melbourne
2,House,2024,880.0,64 canopus dr,doncaster east,3109,5,3,-37.779446,145.1705747,207021424,Greater Melbourne
1,House,2024,445.0,98 police road,springvale,3171,3,1,-37.9346761,145.1675002,212041317,Greater Melbourne
2,Townhouse,2024,990.0,3/217 mont albert road,surrey hills,3127,3,2,-37.8188751,145.0888187,207011155,Greater Melbourne
0,Unit,2024,650.0,3304/250 city road,southbank,3006,2,1,-37.8257169,144.9597894,206041508,Greater Melbourne
1,Unit,2024,370.0,3/3 royal avenue,essendon north,3041,1,1,-37.7391681,144.9061346,206031501,Greater Melbourne
1,Unit,2024,850.0,1503/270 king street,melbourne,3000,4,1,-37.8137475,144.9550341,206041505,Greater Melbourne
2,House,2024,500.0,12 besant street,hampton east,3188,2,1,-37.9430967,145.0302387,208011172,Greater Melbourne
1,Unit,2024,700.0,13/2a brougham street,richmond,3121,2,1,-37.821852,144.9996121,206071517,Greater Melbourne
1,Unit,2024,595.0,8/52 fitzroy st,st kilda,3182,1,1,-37.8598819,144.9766365,206051514,Greater Melbourne
2,House,2024,510.0,14 fold circuit,bonnie brook,3335,3,2,-37.7109234,144.6806905,213041574,Greater Melbourne
2,House,2024,590.0,5 firewheel road,kalkallo,3064,4,2,-37.5203964,144.9525152,210051445,Greater Melbourne
2,House,2024,460.0,27 rochford drive,donnybrook,3064,3,2,-37.5474002,144.9644715,209041225,Greater Melbourne
1,House,2024,675.0,82 roseberry street,hawthorn east,3123,2,2,-37.827023,145.050458,207011152,Greater Melbourne
2,House,2024,470.0,66 monaco circuit,wollert,3750,3,1,-37.6164419,145.021632,209041437,Greater Melbourne
2,House,2024,530.0,12 orchard street,maddingley,3340,4,2,-37.6842917,144.4422607,213041353,Greater Melbourne
1,Unit,2024,630.0,4/35 dickens street,elwood,3184,2,1,-37.8728208,144.9838189,206051129,Greater Melbourne
1,Unit,2024,330.0,9/10 ormond road,ormond,3204,1,1,-37.9032162,145.0455209,208021182,Greater Melbourne
2,House,2024,800.0,6 neptune street,richmond,3121,3,1,-37.8199856,145.0069502,206071517,Greater Melbourne
1,Unit,2024,635.0,1703/176 edward street,brunswick east,3057,2,1,-37.7755289,144.972062,206011106,Greater Melbourne
1,Unit,2024,695.0,1/162 balaclava road,caulfield north,3161,2,2,-37.8718791,145.0198021,208021177,Greater Melbourne
2,House,2024,480.0,9 benmore street,mambourin,3024,4,2,-37.8893252,144.588233,213051468,Greater Melbourne
1,House,2024,575.0,7 tweed street,ringwood east,3135,3,1,-37.8159672,145.2462411,211031267,Greater Melbourne
2,Townhouse,2024,650.0,6/3-7 turner street,moonee ponds,3039,3,1,-37.7620156,144.9362225,206031116,Greater Melbourne
2,House,2024,550.0,30 maradona boulevard,deanside,3336,4,2,-37.7235469,144.712687,213041574,Greater Melbourne
1,Unit,2024,450.0,3/125 moriah street,clayton,3168,2,1,-37.9277966,145.1290775,212051568,Greater Melbourne
2,House,2024,500.0,1 kilford walk,wyndham vale,3024,3,2,-37.8483897,144.5886234,213051589,Greater Melbourne
2,House,2024,490.0,16 smilax street,wallan,3756,4,2,-37.4293688,144.9969367,209041224,Greater Melbourne
2,Unit,2024,520.0,21a great ryrie street,ringwood,3134,2,1,-37.8198459,145.2380375,211031266,Greater Melbourne
1,Unit,2024,600.0,6/52 grange road,toorak,3142,2,1,-37.8350551,145.0120389,206061138,Greater Melbourne
1,Unit,2024,420.0,9/4 mcgrath court,richmond,3121,1,1,-37.8238327,144.9991046,206071517,Greater Melbourne
2,House,2024,630.0,42 australorp drive,clyde north,3978,4,2,-38.0969992,145.3338081,212031556,Greater Melbourne
2,Unit,2024,950.0,909/626 heidelberg road,alphington,3078,3,2,-37.7829678,145.0277043,206071145,Greater Melbourne
1,Unit,2024,780.0,1206/483 swanston street,melbourne,3000,2,2,-37.8071377,144.9623278,206041504,Greater Melbourne
1,Townhouse,2024,500.0,32 gagan crescent,south morang,3752,3,2,-37.6368156,145.095151,209041435,Greater Melbourne
0,Unit,2024,610.0,715/33 blackwood street,north melbourne,3051,2,1,-37.8006456,144.9556249,206041506,Greater Melbourne
0,Unit,2024,800.0,5/43 little bourke street,melbourne,3000,2,2,-37.8109091,144.9713803,206041503,Greater Melbourne
2,House,2024,595.0,174 wickham road,highett,3190,5,1,-37.9458812,145.0469496,208031188,Greater Melbourne
2,Townhouse,2024,700.0,1 edwina way,brunswick east,3057,2,2,-37.7762192,144.9770638,206011106,Greater Melbourne
1,Unit,2024,420.0,5/30 riviera street,mentone,3194,1,1,-37.9789578,145.0733501,208031190,Greater Melbourne
6,House,2024,800.0,72 hawtin street,templestowe,3106,3,2,-37.7591229,145.1356736,207021159,Greater Melbourne
1,Unit,2024,580.0,3/12 canterbury place,brighton,3186,2,1,-37.9257041,144.9886892,208011169,Greater Melbourne
0,Unit,2024,490.0,1008/380 little lonsdale street,melbourne,3000,1,1,-37.8122683,144.9582693,206041505,Greater Melbourne
