,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
202,1,House,2024,430.0,40 lowndes street,kennington,3550.0,3,1,-36.76655119999999,144.3012011,202011020,Rest of Vic.,2.5692
203,3,House,2024,430.0,23 christie parade,mildura,3500.0,3,1,-34.2023783,142.1545959,215021469,Rest of Vic.,1.512
204,1,Unit,2024,350.0,4/86-88 collins street,drysdale,3222.0,2,1,-38.1677192,144.5765108,203031048,Rest of Vic.,20.59475
205,1,House,2024,370.0,31 weir road,heyfield,3858.0,3,1,-37.9760127,146.7946498,205051101,Rest of Vic.,43.09156
206,1,House,2024,420.0,35 main street,winchelsea,3241.0,3,1,-38.24382020000001,143.9892214,203011036,Rest of Vic.,37.81982
207,2,House,2024,520.0,2 azure close,irymple,3498.0,3,2,-34.2308492,142.167227,215021395,Rest of Vic.,5.91854
208,2,House,2024,490.0,19 meereen street,charlemont,3217.0,3,2,-38.215168,144.3591092,203021485,Rest of Vic.,9.3555
209,2,House,2024,420.0,15 helmer crescent,east geelong,3219.0,3,1,-38.169297,144.3826132,203021039,Rest of Vic.,3.60659
210,3,House,2024,440.0,304 myers street,east geelong,3219.0,2,1,-38.156126,144.3748863,203021039,Rest of Vic.,1.80483
211,2,House,2024,400.0,4 fish street,lakes entrance,3909.0,4,2,-37.8746508,148.010105,205021084,Rest of Vic.,155.81984
212,2,Unit,2024,440.0,4/55 britannia street,geelong west,3218.0,2,1,-38.1346875,144.3435208,203021040,Rest of Vic.,2.9584099999999998
213,3,House,2024,400.0,64 vale street,sebastopol,3356.0,3,1,-37.6032437,143.8330494,201011484,Rest of Vic.,7.15805
214,3,House,2024,450.0,4 cornish st,cobram,3644.0,3,1,-35.9213986,145.660701,216021411,Rest of Vic.,68.09272999999999
215,2,House,2024,450.0,6 fantail street,delacombe,3356.0,4,2,-37.5713429,143.78494,201011006,Rest of Vic.,8.63286
216,0,Unit,2024,494.0,5/37 alexandra street,sebastopol,3356.0,1,1,-37.586055,143.8327195,201011484,Rest of Vic.,4.272060000000001
217,1,Townhouse,2024,580.0,1/1 wurrak crescent,torquay,3228.0,2,2,-38.3220115,144.3095305,203031053,Rest of Vic.,21.36145
218,2,House,2024,440.0,561 beaufort-waubra road,waubra,3352.0,3,2,-37.3724802,143.5857397,201031013,Rest of Vic.,39.2638
219,1,House,2024,440.0,330 church street,hamlyn heights,3215.0,3,1,-38.1281757,144.3213642,203021040,Rest of Vic.,5.3455900000000005
220,2,House,2024,310.0,5 eyckens road,lucas,3350.0,3,3,-37.5479857,143.7648382,201011001,Rest of Vic.,9.76708
221,0,Unit,2024,400.0,18 collins street,drysdale,3222.0,2,1,-38.1723863,144.5719555,203031048,Rest of Vic.,19.9146
222,2,Townhouse,2024,650.0,46b trigg street,geelong west,3218.0,3,2,-38.1326382,144.3396132,203021040,Rest of Vic.,3.76146
223,1,House,2024,390.0,59 gillies street south,alfredton,3350.0,4,1,-37.5612612,143.8173502,201011001,Rest of Vic.,4.4762200000000005
224,1,House,2024,450.0,24 dorothy avenue,belmont,3216.0,2,1,-38.179041,144.3414845,203021037,Rest of Vic.,4.47463
225,1,House,2024,470.0,1/164 neale street,flora hill,3550.0,2,1,-36.7779535,144.2912571,202011021,Rest of Vic.,2.7133499999999997
226,1,Townhouse,2024,480.0,13 maycarn court,warrnambool,3280.0,2,1,-38.3734653,142.5062098,217041479,Rest of Vic.,2.9988
227,1,House,2024,500.0,41 eastwood street,bakery hill,3350.0,4,2,-37.5652438,143.8653976,201011002,Rest of Vic.,0.69973
228,1,House,2024,400.0,50 dunloe avenue,norlane,3214.0,3,1,-38.0892453,144.3466923,203021488,Rest of Vic.,8.64474
229,3,House,2024,450.0,3 pattersons lane,portland,3305.0,3,1,-38.3596431,141.6169922,217011422,Rest of Vic.,103.60664999999999
230,0,House,2024,280.0,43 albert street,horsham,3400.0,3,1,-36.7020369,142.2047631,215011388,Rest of Vic.,229.2245
231,2,House,2024,590.0,4 mollison street,broadford,3658.0,4,2,-37.2049566,145.0362142,204011056,Rest of Vic.,79.35623
232,6,House,2024,1800.0,176 scotchmans rd,drysdale,3222.0,7,4,-38.1530307,144.61569,203031048,Rest of Vic.,26.764200000000002
233,1,Unit,2024,500.0,3/523 raglan parade,warrnambool,3280.0,2,1,-38.3817975,142.4871827,217041480,Rest of Vic.,0.8132999999999999
234,1,House,2024,360.0,5/91 grant st,sebastopol,3356.0,2,1,-37.5940564,143.8322615,201011484,Rest of Vic.,5.38087
235,2,Duplex,2024,700.0,12a trigg street,geelong west,3218.0,3,2,-38.1331462,144.3434769,203021040,Rest of Vic.,4.1043400000000005
236,2,House,2024,600.0,15 derwent street,lara,3212.0,4,2,-38.0172925,144.3578253,203021043,Rest of Vic.,19.50074
237,2,House,2024,460.0,2 olive street,bendigo,3550.0,3,1,-36.7594355,144.2680777,202011018,Rest of Vic.,1.99102
238,2,House,2024,600.0,8 holbein court,grovedale,3216.0,4,2,-38.2085243,144.3204799,203021487,Rest of Vic.,9.11708
239,1,Unit,2024,295.0,1/24 hazelwood road,morwell,3840.0,2,1,-38.2388223,146.3941033,205041096,Rest of Vic.,18.58598
240,1,House,2024,430.0,568 hargreaves street,bendigo,3550.0,1,1,-36.7678668,144.2690893,202011018,Rest of Vic.,1.98903
241,0,House,2024,600.0,102 sunset strip,ocean grove,3226.0,4,1,-38.26684950000001,144.5451438,203031490,Rest of Vic.,27.32711
242,1,Unit,2024,320.0,1/31 victoria street,moe,3825.0,2,1,-38.1847815,146.2454649,205041095,Rest of Vic.,33.23343
243,5,House,2024,650.0,79 masada boulevard,winter valley,3358.0,4,2,-37.5835284,143.7855772,201011006,Rest of Vic.,8.88244
244,0,House,2024,400.0,5565 great alpine road,ovens,3738.0,2,2,-36.6167866,146.8079911,204031071,Rest of Vic.,74.06634
245,1,House,2024,360.0,7/25 somerville street,flora hill,3550.0,1,1,-36.7730302,144.2914757,202011021,Rest of Vic.,2.03646
246,2,House,2024,580.0,26 temt terrace,grovedale,3216.0,4,2,-38.2139458,144.3120584,203021487,Rest of Vic.,9.53987
247,1,Unit,2024,580.0,507/18 malone street,geelong,3220.0,2,1,-38.1405619,144.3555334,203021039,Rest of Vic.,1.18429
248,0,House,2024,350.0,28 madden street,kaniva,3419.0,4,1,-36.3775441,141.2376366,215011390,Rest of Vic.,296.60528000000005
249,3,House,2024,450.0,55 north valley road,highton,3216.0,3,2,-38.1670874,144.3194721,203021042,Rest of Vic.,5.932180000000001
250,2,House,2024,440.0,101 eyre street,ballarat central,3350.0,2,1,-37.5661029,143.8536796,201011002,Rest of Vic.,1.04981
251,0,House,2024,165.0,6 katelyn court,waurn ponds,3216.0,1,2,-38.2070918,144.3043246,203021487,Rest of Vic.,9.65813
252,2,House,2024,520.0,115 grevillea drive,enfield,3352.0,4,2,-37.7345258,143.8058261,201031015,Rest of Vic.,22.14877
253,2,Unit,2024,420.0,16a libau avenue,bell park,3215.0,2,1,-38.1136644,144.3405025,203021047,Rest of Vic.,6.2432
254,1,House,2024,450.0,11 joseph court,morwell,3840.0,3,1,-38.2231312,146.4246492,205041096,Rest of Vic.,12.39374
255,1,House,2024,700.0,29 specimen hill road,golden square,3555.0,3,1,-36.7684381,144.2494806,202011022,Rest of Vic.,4.25549
256,3,House,2024,600.0,4 salisbury avenue,warragul,3820.0,4,2,-38.1466222,145.9134755,205011079,Rest of Vic.,63.33089
257,2,House,2024,450.0,5 monash drive,benalla,3672.0,3,1,-36.5640018,145.9623833,204021063,Rest of Vic.,64.2811
258,0,House,2024,350.0,2 verbenna grove,wendouree,3355.0,3,1,-37.5284982,143.8181972,201011008,Rest of Vic.,7.09388
259,0,House,2024,410.0,22 first street,longwarry,3816.0,3,1,-38.1149759,145.7711436,205011076,Rest of Vic.,81.88557
260,3,House,2024,460.0,24 laura street,maffra,3860.0,3,2,-37.96192,146.9732987,205051101,Rest of Vic.,62.23904
261,1,House,2024,320.0,1/188 separation street,bell park,3215.0,2,1,-38.1095443,144.3341954,203021047,Rest of Vic.,6.675590000000001
262,2,House,2024,560.0,339 settlement road,cowes,3922.0,4,2,-38.4563111,145.2281725,205031091,Rest of Vic.,140.35641
263,2,House,2024,485.0,5 augustine drive,highton,3216.0,3,1,-38.1906936,144.3140532,203021042,Rest of Vic.,7.69337
264,2,House,2024,360.0,1/164 sparks road,norlane,3214.0,3,1,-38.0920888,144.3638084,203021488,Rest of Vic.,7.50443
265,1,House,2024,490.0,4 muscat place,waurn ponds,3216.0,3,1,-38.2093685,144.3096711,203021487,Rest of Vic.,8.862020000000001
266,2,House,2024,440.0,26 semmens avenue,creswick,3363.0,4,2,-37.43064650000001,143.8915871,201021010,Rest of Vic.,17.57462
267,3,House,2024,565.0,1 roalies place,campbells creek,3451.0,4,1,-37.0812437,144.2047187,202021027,Rest of Vic.,41.6084
268,2,House,2024,520.0,2/10 amara way,kangaroo flat,3555.0,3,2,-36.8132925,144.2425574,202011022,Rest of Vic.,9.76107
269,2,House,2024,475.0,20 viogner place,waurn ponds,3216.0,3,1,-38.2159008,144.3019515,203021487,Rest of Vic.,10.45199
270,0,Unit,2024,340.0,1/19 ormond road,traralgon,3844.0,2,1,-38.2062265,146.5494496,205041493,Rest of Vic.,3.09258
271,2,Townhouse,2024,380.0,5/7 tooma street,tallangatta,3700.0,2,1,-36.2174532,147.1731375,204031072,Rest of Vic.,40.152629999999995
272,1,Townhouse,2024,740.0,3/3 pevensey street,geelong,3220.0,3,2,-38.148919,144.3729096,203021039,Rest of Vic.,1.49401
273,3,House,2024,250.0,123 thornhill road,highton,3216.0,1,4,-38.1845196,144.3107906,203021042,Rest of Vic.,7.54926
274,2,House,2024,480.0,113 kildare street,north geelong,3215.0,3,1,-38.1135727,144.3468033,203021047,Rest of Vic.,5.311319999999999
275,2,House,2024,700.0,735 anglesea rd,freshwater creek,3217.0,4,1,-38.2625049,144.2747754,203011036,Rest of Vic.,16.10221
276,1,Unit,2024,260.0,6/5-7 cameron avenue,mildura,3500.0,1,1,-34.1820346,142.1504793,215021469,Rest of Vic.,2.16587
277,2,Townhouse,2024,485.0,4/47 race street,flora hill,3550.0,3,2,-36.7789288,144.2967571,202011021,Rest of Vic.,3.3177600000000003
278,1,House,2024,350.0,118 bennett road,horsham,3400.0,3,1,-36.7233607,142.1869377,215011388,Rest of Vic.,228.38741000000002
279,1,House,2024,550.0,4/156 pigdons road,highton,3216.0,2,2,-38.189318,144.3063088,203021042,Rest of Vic.,8.56588
280,2,Townhouse,2024,420.0,4/4 pilrig avenue,newtown,3220.0,2,2,-38.153786,144.3356158,203021046,Rest of Vic.,3.08789
281,1,House,2024,400.0,68 grand ridge west,mirboo north,3871.0,3,1,-38.3938147,146.1444048,205031090,Rest of Vic.,48.99607
282,1,House,2024,450.0,21 mccurdy road,herne hill,3218.0,3,1,-38.1305991,144.3200544,203021040,Rest of Vic.,5.19487
283,2,House,2024,625.0,33 amphora way,point lonsdale,3225.0,4,2,-38.2680751,144.6089427,203031052,Rest of Vic.,28.43937
284,2,Townhouse,2024,625.0,1 yirrip place,torquay,3228.0,3,3,-38.3216497,144.3098255,203031053,Rest of Vic.,21.36007
285,2,House,2024,480.0,9 thorpe st,california gully,3556.0,3,1,-36.7296209,144.2568269,202011019,Rest of Vic.,4.6463
286,1,Unit,2024,280.0,1/3 pye street,swan hill,3585.0,1,1,-35.3357974,143.55478,215031404,Rest of Vic.,187.9348
287,2,House,2024,470.0,56 dairymans way,bonshaw,3352.0,4,2,-37.6034108,143.819258,201011006,Rest of Vic.,7.10733
288,1,Unit,2024,400.0,6/7 isabella street,grovedale,3216.0,2,1,-38.1980187,144.3410652,203021487,Rest of Vic.,7.245
289,0,Unit,2024,400.0,2/25 johnson street,ballarat central,3350.0,1,1,-37.5547033,143.8516905,201011002,Rest of Vic.,1.99567
290,2,House,2024,750.0,23 brittain avenue,warrnambool,3280.0,4,2,-38.3489802,142.4671399,217041479,Rest of Vic.,5.76521
291,0,Unit,2024,450.0,1/8 coventry court,wodonga,3690.0,2,1,-36.1196057,146.8584171,204031073,Rest of Vic.,3.71143
292,1,House,2024,350.0,16 malmesbury street,wendouree,3355.0,3,1,-37.5259073,143.8321756,201011008,Rest of Vic.,6.12348
293,1,House,2024,370.0,1/228 albert st,sebastopol,3356.0,2,1,-37.601047,143.8406886,201011484,Rest of Vic.,5.34337
294,2,House,2024,480.0,17 sunvalley drive,shepparton,3630.0,4,2,-36.4078645,145.4116685,216031594,Rest of Vic.,4.120310000000001
295,1,Unit,2024,395.0,3/1a villamanta street,geelong west,3218.0,1,1,-38.1464954,144.3521571,203021040,Rest of Vic.,0.93141
296,1,Unit,2024,350.0,2/5-7 sturt street,cobram,3644.0,2,1,-35.9268365,145.6514052,216021411,Rest of Vic.,68.02745
297,1,House,2024,420.0,20 henshall street,warragul,3820.0,3,1,-38.157524,145.9447801,205011079,Rest of Vic.,60.019769999999994
298,0,House,2024,650.0,50 gillespies lane,ballan,3342.0,3,2,-37.608671,144.2344611,201021009,Rest of Vic.,36.44631
299,2,House,2024,425.0,2876 henty highway,wonwondah,3401.0,3,1,-36.8800303,142.1367122,215011389,Rest of Vic.,206.78414
300,4,House,2024,375.0,160 neaves road,callignee,3844.0,2,1,-38.3481084,146.5810808,205041094,Rest of Vic.,22.949759999999998
301,2,House,2024,550.0,19 goldwood drive,alfredton,3350.0,4,2,-37.548873,143.8069423,201011001,Rest of Vic.,5.346430000000001
302,0,Unit,2024,473.0,22/1-3 church street,grovedale,3216.0,1,1,-38.19783,144.3409721,203021487,Rest of Vic.,7.2337299999999995
303,0,Unit,2024,3807.692307692308,2/3 schuss street,falls creek,3699.0,4,1,-36.8649138,147.2778861,204031069,Rest of Vic.,114.52023
304,2,House,2024,480.0,125 elton road,neerim,3831.0,3,1,-37.9613682,145.9378641,205011077,Rest of Vic.,84.0962
305,3,House,2024,280.0,4 frederick street,bendigo,3550.0,1,1,-36.7495159,144.2780605,202011018,Rest of Vic.,2.0559600000000002
306,1,Unit,2024,350.0,2/48 francis street,bairnsdale,3875.0,2,1,-37.824696,147.6236982,205021081,Rest of Vic.,116.96024
307,2,House,2024,590.0,5 caitlin street,lara,3212.0,4,2,-38.0317129,144.388674,203021043,Rest of Vic.,15.27804
308,2,House,2024,650.0,688 batman rd,indented head,3223.0,5,2,-38.1372194,144.7026774,203031051,Rest of Vic.,39.18594
309,0,House,2024,327.0,20 macrae street,east bairnsdale,3875.0,1,1,-37.82627,147.6465996,205021081,Rest of Vic.,118.99722
310,1,Unit,2024,325.5,1/19 stamford street,wendouree,3355.0,2,1,-37.5293579,143.8296262,201011008,Rest of Vic.,5.84693
311,2,House,2024,525.0,9 batlow st,armstrong creek,3217.0,4,2,-38.2283974,144.3491846,203021485,Rest of Vic.,10.202729999999999
312,2,Townhouse,2024,750.0,34 wurrak crescent,torquay,3228.0,3,2,-38.3215489,144.3077592,203031053,Rest of Vic.,21.61682
313,1,Unit,2024,410.0,1/2 towers street,flora hill,3550.0,2,1,-36.780723,144.291117,202011021,Rest of Vic.,3.0293099999999997
314,2,House,2024,520.0,42 flagstaff drive,portarlington,3223.0,3,2,-38.1233636,144.6528598,203031051,Rest of Vic.,33.768519999999995
315,1,Unit,2024,405.0,12/8-10 regent street,whittington,3219.0,2,2,-38.17307340000001,144.3849937,203021045,Rest of Vic.,3.73213
316,1,House,2024,370.0,4/10 fitzroy street,geelong,3220.0,1,1,-38.1493639,144.3707998,203021039,Rest of Vic.,1.30527
317,1,House,2024,400.0,1/7 yeats street,castlemaine,3450.0,2,2,-37.07414139999999,144.2167838,202021027,Rest of Vic.,40.36817
318,2,Townhouse,2024,650.0,1/4a ruth street,golden square,3555.0,3,1,-36.7606027,144.2537988,202011022,Rest of Vic.,3.28748
319,1,House,2024,440.0,18 montpellier drive,highton,3216.0,3,1,-38.16523979999999,144.3147601,203021042,Rest of Vic.,6.5544899999999995
320,0,Unit,2024,473.0,32/1-3 church street,grovedale,3216.0,1,1,-38.19783,144.3409721,203021487,Rest of Vic.,7.2337299999999995
321,2,House,2024,390.0,18 fischer square,horsham,3400.0,3,2,-36.71685960000001,142.1999816,215011388,Rest of Vic.,226.66108
322,4,House,2024,430.0,127 walker street,black hill,3350.0,3,1,-37.5435695,143.8739827,201011482,Rest of Vic.,3.77235
323,1,Unit,2024,350.0,1/22 cornish street,cobram,3644.0,2,1,-35.921276,145.6626988,216021411,Rest of Vic.,68.27263
324,2,House,2024,450.0,6 pine avenue,cowes,3922.0,2,2,-38.4569099,145.2156491,205031091,Rest of Vic.,142.40913
325,1,Townhouse,2024,550.0,84a apex avenue,belmont,3216.0,3,2,-38.1806039,144.3270119,203021037,Rest of Vic.,5.691529999999999
326,1,Unit,2024,450.0,4/53 marshalltown road,marshall,3216.0,2,1,-38.1969378,144.3564087,203021485,Rest of Vic.,6.861149999999999
327,2,House,2024,480.0,12 o'leary walk,charlemont,3217.0,3,2,-38.2127102,144.3657086,203021485,Rest of Vic.,8.45041
328,0,House,2024,340.0,179 howe street,miners rest,3352.0,3,1,-37.4847883,143.8020143,201011008,Rest of Vic.,12.32069
329,1,House,2024,480.0,8 clarke avenue,belmont,3216.0,3,1,-38.1744297,144.3264989,203021037,Rest of Vic.,5.2730500000000005
330,1,House,2024,420.0,481 etiwanda avenue,mildura,3500.0,3,1,-34.2052213,142.1577859,215021469,Rest of Vic.,1.9396099999999998
331,2,House,2024,610.0,20 orr street,shepparton,3630.0,3,2,-36.3686902,145.4043017,216031416,Rest of Vic.,1.9303599999999999
332,0,Studio,2024,330.0,1/48 numurkah road,shepparton,3630.0,0,1,-36.36274909999999,145.4015992,216031416,Rest of Vic.,2.91584
333,2,House,2024,500.0,15 mclean court,shepparton,3630.0,3,2,-36.3603032,145.393188,216031416,Rest of Vic.,3.5178499999999997
334,0,Unit,2024,285.0,140a mary street,morwell,3840.0,2,1,-38.233268,146.3931484,205041096,Rest of Vic.,14.90119
335,0,Unit,2024,330.0,5/26-28 victoria parade,kilmore,3764.0,2,1,-37.2938877,144.9539047,204011056,Rest of Vic.,71.05216
336,1,Unit,2024,420.0,1/45 william street,wodonga,3690.0,2,1,-36.1285828,146.8828127,204031492,Rest of Vic.,1.32473
337,1,Townhouse,2024,360.0,3/1 dawson street south,ballarat central,3350.0,2,1,-37.5621973,143.8536041,201011002,Rest of Vic.,0.7447699999999999
338,2,House,2024,460.0,51 steamboat avenue,winter valley,3358.0,4,2,-37.585937,143.7959204,201011006,Rest of Vic.,8.20839
339,2,House,2024,440.0,26 cruz road,winter valley,3358.0,4,2,-37.5751942,143.7967988,201011006,Rest of Vic.,8.122819999999999
340,2,House,2024,450.0,13 westbury way,lakes entrance,3909.0,4,2,-37.8634649,148.0157868,205021084,Rest of Vic.,158.66495
341,2,House,2024,800.0,29 gordon street,traralgon,3844.0,3,2,-38.1914688,146.5350792,205041493,Rest of Vic.,0.66747
342,2,Townhouse,2024,580.0,13/83-87 arnold street,bendigo,3550.0,2,2,-36.7507052,144.2834486,202011018,Rest of Vic.,1.59172
343,1,House,2024,360.0,806 doveton street north,soldiers hill,3350.0,3,1,-37.5444881,143.8583962,201011482,Rest of Vic.,2.53422
344,1,Unit,2024,410.0,1/17a the esplanade,geelong,3220.0,2,1,-38.1345554,144.3548863,203021039,Rest of Vic.,2.37406
345,2,Unit,2024,420.0,1/56 ernest street,bell post hill,3215.0,2,1,-38.1004641,144.3277989,203021047,Rest of Vic.,7.88416
346,1,House,2024,500.0,24-26 riverview crescent,wangaratta,3677.0,3,1,-36.3649212,146.3252002,204021066,Rest of Vic.,69.82894999999999
347,2,House,2024,530.0,18 martain avenue,lara,3212.0,3,2,-38.0215741,144.4020581,203021043,Rest of Vic.,16.422400000000003
348,0,House,2024,560.0,1/43 mitchell st,bendigo,3550.0,2,1,-36.7607371,144.2800644,202011018,Rest of Vic.,0.38491000000000003
349,1,House,2024,425.0,91 vincent road,morwell,3840.0,4,2,-38.22904760000001,146.4143292,205041096,Rest of Vic.,13.14249
350,0,House,2024,300.0,13 westh street,underbool,3509.0,3,1,-35.1723359,141.8053626,215021398,Rest of Vic.,152.31109
351,0,House,2024,400.0,22 churchill square,colac,3250.0,2,1,-38.3486058,143.5924814,217031472,Rest of Vic.,75.99465
352,2,House,2024,545.0,12 coolabah place,moe,3825.0,4,2,-38.19196489999999,146.2677473,205041095,Rest of Vic.,32.93657
353,0,House,2024,520.0,28 galleon crescent,sunset strip,3922.0,4,2,-38.4940486,145.2646242,205031091,Rest of Vic.,133.94397
354,1,House,2024,470.0,31 st albans road,east geelong,3219.0,2,1,-38.1609805,144.3718559,203021039,Rest of Vic.,2.14109
355,1,Townhouse,2024,530.0,5 ryan place north,geelong,3220.0,2,1,-38.1502851,144.3601315,203021039,Rest of Vic.,0.56355
356,2,Unit,2024,625.0,2/162 west fyans street,newtown,3220.0,3,2,-38.15821280000001,144.334715,203021046,Rest of Vic.,3.37521
357,2,House,2024,515.0,28 galene drive,armstrong creek,3217.0,3,2,-38.2275178,144.3765768,203031489,Rest of Vic.,10.810120000000001
358,2,Townhouse,2024,600.0,4/45 anchorage way,yarrawonga,3730.0,4,3,-36.0026689,146.0238594,216021414,Rest of Vic.,83.47079
359,2,House,2024,425.0,147 canadian lakes boulevard,canadian,3350.0,4,2,-37.5871753,143.8765793,201011483,Rest of Vic.,4.64708
360,2,House,2024,630.0,24 wanderlust drive,mount duneed,3217.0,4,2,-38.2189714,144.3116763,203021487,Rest of Vic.,11.16809
361,1,Townhouse,2024,225.0,1/8 whittaker crescent,red cliffs,3496.0,2,1,-34.3111472,142.1878417,215021399,Rest of Vic.,15.85333
362,2,House,2024,480.0,17 hawdon street,shepparton,3630.0,4,1,-36.3698285,145.4158246,216031416,Rest of Vic.,2.97422
363,2,Townhouse,2024,400.0,2/201 humffray street south,bakery hill,3350.0,4,2,-37.5652694,143.8645463,201011002,Rest of Vic.,0.6205900000000001
364,0,House,2024,275.0,site 35/2 the boulevard,eildon,3713.0,2,1,-37.23313270000001,145.9016138,204011054,Rest of Vic.,140.02616
365,1,House,2024,430.0,307 church street,herne hill,3218.0,3,1,-38.1288202,144.3226119,203021040,Rest of Vic.,5.262239999999999
366,2,House,2024,620.0,18 macintosh st,shepparton,3630.0,3,1,-36.3928667,145.3988356,216031594,Rest of Vic.,1.2530999999999999
367,1,House,2024,450.0,3 thorburn street,bell park,3215.0,3,1,-38.1126481,144.342349,203021047,Rest of Vic.,5.9894300000000005
368,1,House,2024,460.0,149 st albans road,thomson,3219.0,3,2,-38.1715598,144.3778524,203021039,Rest of Vic.,3.45633
369,2,House,2024,460.0,54 campaspe street,west wodonga,3690.0,3,1,-36.1145038,146.855662,204031073,Rest of Vic.,3.92909
370,0,House,2024,435.0,3 kennards court,inverloch,3996.0,3,1,-38.6267337,145.7286462,205031093,Rest of Vic.,99.00672999999999
