,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
1569,1569,1569,1569,3,House,2024,845.0,152 west fyans street,newtown,3220.0,4,2,-38.1583326,144.336243,3.24127,0.79164,0.15327,2.41507,0.38001,1.7709,203021046,Newtown (Vic.),Rest of Vic.
1570,1570,1570,1570,0,House,2024,480.0,26 holland,shepparton,3630.0,3,2,-36.3983453,145.3881878,2.82572,0.32144,0.32671,3.77915,1.61355,3.01152,216031594,Shepparton - South East,Rest of Vic.
1571,1571,1571,1571,2,House,2024,590.0,25 lawrence street,castlemaine,3450.0,3,1,-37.0758899,144.2106298,40.78246,0.6757000000000001,0.6928,2.12477,1.66989,3.63906,202021027,Castlemaine,Rest of Vic.
1572,1572,1572,1572,1,Unit,2024,320.0,2/2 pitmedden drive,west wodonga,3690.0,1,1,-36.116997,146.8654609,2.53084,1.57855,0.3969499999999999,2.04788,1.6828800000000002,2.95118,204031073,West Wodonga,Rest of Vic.
1573,1573,1573,1573,2,House,2024,475.0,126 binney street,euroa,3666.0,3,1,-36.75470310000001,145.5731779,50.16368,0.34091,0.27323,1.08281,0.53352,0.68483,204011055,Euroa,Rest of Vic.
1574,1574,1574,1574,2,House,2024,450.0,5 valdes avenue,winter valley,3358.0,4,2,-37.5854306,143.7976198,7.90562,2.77394,0.5640299999999999,7.31597,2.33737,4.4422,201011006,Delacombe,Rest of Vic.
1575,1575,1575,1575,2,House,2024,510.0,8 saxbee way,leopold,3224.0,4,2,-38.1821439,144.458113,10.13572,1.46531,0.91086,11.09005,0.74609,8.557229999999999,203021044,Leopold,Rest of Vic.
1576,1576,1576,1576,2,House,2024,400.0,25 thoresby st,newborough,3825.0,3,1,-38.1753166,146.2916279,29.65017,0.6261,1.19132,3.62702,3.44283,3.56199,205041095,Moe - Newborough,Rest of Vic.
1577,1577,1577,1577,2,House,2024,470.0,175 ninth st,mildura,3500.0,4,2,-34.182741,142.1558356,2.36906,0.87534,1.67399,19.24034,0.8297899999999999,1.71875,215021469,Mildura - North,Rest of Vic.
1578,1578,1578,1578,1,Unit,2024,400.0,2/57 bond street,newtown,3220.0,2,1,-38.1562372,144.3463263,2.22102,0.2213,0.15633,1.97512,1.0285799999999998,2.08019,203021046,Newtown (Vic.),Rest of Vic.
1579,1579,1579,1579,3,House,2024,540.0,7 frederick street,bendigo,3550.0,4,2,-36.7494733,144.277179,2.10247,0.7444299999999999,0.7463200000000001,2.93865,1.64587,0.53437,202011018,Bendigo,Rest of Vic.
1580,1580,1580,1580,3,House,2024,595.0,6/46 cosmo road,trentham,3458.0,3,2,-37.3944629,144.3224088,72.92584,1.0638,0.75283,13.62919,0.80467,1.20716,201021011,Daylesford,Rest of Vic.
1581,1581,1581,1581,6,House,2024,420.0,1 zimmerman avenue,bonnie doon,3720.0,3,1,-37.0251914,145.8583885,97.63644,31.26347,8.170390000000001,48.55556,73.62995,73.98351,204011057,Mansfield (Vic.),Rest of Vic.
1582,1582,1582,1582,1,House,2024,420.0,16 phillips street,shepparton,3630.0,3,1,-36.362341,145.3949162,3.0753600000000003,1.02516,0.97391,4.07187,1.88239,1.77333,216031416,Shepparton - North,Rest of Vic.
1583,1583,1583,1583,2,House,2024,485.0,51 settlement road,belmont,3216.0,3,1,-38.1803566,144.3503477,4.193770000000001,1.2601600000000002,0.94706,3.84693,1.3564,1.75847,203021037,Belmont,Rest of Vic.
1584,1584,1584,1584,1,Unit,2024,330.0,2/112 park street,redan,3350.0,2,1,-37.5709897,143.8314542,3.88104,0.83494,1.5751,4.0146500000000005,0.5610700000000001,1.9528,201011484,Sebastopol - Redan,Rest of Vic.
1585,1585,1585,1585,4,House,2024,550.0,8 atlantis street,cowes,3922.0,4,2,-38.46235009999999,145.2145068,140.80141,3.35134,3.04446,111.45041,3.52502,3.93474,205031091,Phillip Island,Rest of Vic.
1586,1586,1586,1586,1,House,2024,420.0,2/18 dooley street,bendigo,3550.0,3,2,-36.7436675,144.2860082,2.40731,1.03961,1.4206800000000002,3.52965,1.95071,1.32974,202011018,Bendigo,Rest of Vic.
1587,1587,1587,1587,3,House,2024,500.0,12 treetops terrace,skenes creek,3233.0,2,1,-38.723065,143.7135517,116.19991,6.588310000000001,5.88541,62.61562,5.86792,6.11714,217031476,Otway,Rest of Vic.
1588,1588,1588,1588,1,House,2024,575.0,8 madeline drive,wandana heights,3216.0,3,2,-38.1773117,144.3032513,8.226479999999999,4.17947,0.8138099999999999,8.80782,2.7936300000000003,4.33407,203021042,Highton,Rest of Vic.
1589,1589,1589,1589,1,House,2024,495.0,49 webster street,ballarat central,3350.0,2,1,-37.5570655,143.8507423,1.48579,0.66584,0.69811,1.12155,0.55761,0.82462,201011002,Ballarat,Rest of Vic.
1590,1590,1590,1590,1,House,2024,295.0,2/59 ontario ave,mildura,3500.0,2,1,-34.1740344,142.1553225,3.41017,0.51676,0.51676,20.28145,1.40975,1.74481,215021469,Mildura - North,Rest of Vic.
1591,1591,1591,1591,3,House,2024,360.0,11 george street,nhill,3418.0,3,1,-36.3353119,141.6652079,308.21575,1.45087,1.5419200000000002,1.50957,1.50734,1.03103,215011390,Nhill Region,Rest of Vic.
1592,1592,1592,1592,1,House,2024,620.0,1/185 mount pleasant road,highton,3216.0,3,3,-38.1687523,144.3237788,5.4421,0.96189,0.27136,4.29849,0.86913,2.9847,203021042,Highton,Rest of Vic.
1593,1593,1593,1593,1,House,2024,360.0,9 denver street,norlane,3214.0,3,1,-38.0959872,144.3540664,6.85651,1.01994,0.89254,1.69628,0.65618,0.0924,203021488,Norlane,Rest of Vic.
1594,1594,1594,1594,0,House,2024,190.0,36 hewat drive,highton,3216.0,1,2,-38.1988923,144.3081793,9.4545,1.67453,1.6256700000000002,3.29994,1.98243,1.1589200000000002,203021042,Highton,Rest of Vic.
1595,1595,1595,1595,1,House,2024,450.0,38 mccole street,sale,3850.0,3,1,-38.0948713,147.0739965,54.7745,0.89437,1.85147,3.00516,1.7508,2.8819,205051103,Sale,Rest of Vic.
1596,1596,1596,1596,2,House,2024,530.0,102 lexton street,ballarat central,3350.0,4,2,-37.5460396,143.8484298,3.08169,1.77451,1.63858,2.71745,1.90488,1.72975,201011002,Ballarat,Rest of Vic.
1597,1597,1597,1597,1,House,2024,420.0,1128 armstrong street,ballarat north,3350.0,3,1,-37.5371059,143.8612663,3.39025,0.6284500000000001,0.61901,2.80137,0.29697,2.17202,201011482,Ballarat North - Invermay,Rest of Vic.
1598,1598,1598,1598,2,House,2024,490.0,120 goulburn road,echuca,3564.0,3,1,-36.12863,144.7650644,69.97023,0.91204,1.53735,1.51208,1.49863,3.28117,216011406,Echuca,Rest of Vic.
1599,1599,1599,1599,2,House,2024,675.0,260b yarra street,south geelong,3220.0,3,2,-38.1610022,144.3570007,1.54662,0.6217,0.5574199999999999,0.403,1.48021,1.40579,203021039,Geelong,Rest of Vic.
1600,1600,1600,1600,2,House,2024,495.0,59 grenville street,daylesford,3460.0,3,2,-37.3540832,144.1511459,45.7431,3.52321,0.90218,2.15195,3.07567,3.06277,201021011,Daylesford,Rest of Vic.
1601,1601,1601,1601,2,House,2024,390.0,28 the boulevard,morwell,3840.0,3,1,-38.2320736,146.4264128,11.89706,0.96367,0.44838,3.5703,1.81331,2.86925,205041096,Morwell,Rest of Vic.
1602,1602,1602,1602,2,House,2024,450.0,408 doveton street north,soldiers hill,3350.0,4,1,-37.55256079999999,143.8567783,1.59018,0.13606,0.39938,1.22593,0.7950499999999999,0.16219,201011482,Ballarat North - Invermay,Rest of Vic.
1603,1603,1603,1603,2,House,2024,550.0,13 pandanus court,warragul,3820.0,4,2,-38.1521485,145.9555206,60.46077,1.4693900000000002,1.18026,3.37362,3.36699,3.52066,205011079,Warragul,Rest of Vic.
1604,1604,1604,1604,1,Unit,2024,310.0,2/10 pekin road,maryborough,3465.0,2,1,-37.0400353,143.7288269,67.7741,0.77432,1.3083900000000002,2.15677,1.54313,1.37863,201031016,Maryborough (Vic.),Rest of Vic.
1605,1605,1605,1605,2,Unit,2024,365.0,2/39 forbes street,briagolong,3860.0,2,1,-37.8444708,147.0726541,80.26477,0.5661,0.34176,14.958950000000002,14.89472,19.33536,205051101,Maffra,Rest of Vic.
1606,1606,1606,1606,2,House,2024,640.0,2a koroit street,warragul,3820.0,4,2,-38.1578777,145.9261354,61.62824,1.47374,1.66551,1.23753,0.80073,1.0462,205011079,Warragul,Rest of Vic.
1607,1607,1607,1607,2,House,2024,540.0,20 armagh street,alfredton,3350.0,4,2,-37.5647296,143.7996953,8.25038,1.87875,1.8449,6.85076,4.79324,3.65347,201011001,Alfredton,Rest of Vic.
1608,1608,1608,1608,2,House,2024,450.0,16 bingara avenue,norlane,3214.0,3,1,-38.0921239,144.3539513,7.12378,0.8968700000000001,0.6620199999999999,1.96355,0.7647,0.5921799999999999,203021488,Norlane,Rest of Vic.
1609,1609,1609,1609,1,House,2024,340.0,3/8 aquila court,ballarat north,3350.0,2,1,-37.5440803,143.8679066,3.50142,1.27949,0.4895799999999999,2.91254,2.33231,2.28318,201011482,Ballarat North - Invermay,Rest of Vic.
1610,1610,1610,1610,1,House,2024,340.0,1/4 john street,wendouree,3355.0,2,1,-37.5249761,143.8396119,5.6478,0.42883,0.32771,3.73643,2.30106,2.71248,201011008,Wendouree - Miners Rest,Rest of Vic.
1611,1611,1611,1611,0,House,2024,460.0,16 albion street,kennington,3550.0,3,1,-36.7675577,144.2970199,2.08429,0.16721,1.1588699999999998,1.91763,1.41074,1.15198,202011020,East Bendigo - Kennington,Rest of Vic.
1612,1612,1612,1612,1,House,2024,500.0,37 phillip island road,cape woolamai,3925.0,4,2,-38.5204116,145.3397352,126.45041,1.88448,1.99681,97.09941,3.24993,14.16919,205031091,Phillip Island,Rest of Vic.
1613,1613,1613,1613,2,House,2024,450.0,330 mackenzie street,golden square,3555.0,2,1,-36.7699251,144.2574137,3.38457,0.07928,0.93476,2.98714,1.20504,1.53091,202011022,Kangaroo Flat - Golden Square,Rest of Vic.
1614,1614,1614,1614,2,House,2024,590.0,19 henry court,strathfieldsaye,3551.0,4,2,-36.8097758,144.3550209,10.25223,1.54449,1.83603,9.82487,1.14294,9.059209999999998,202011024,Strathfieldsaye,Rest of Vic.
1615,1615,1615,1615,2,House,2024,360.0,11 carpenter street,wendouree,3355.0,3,1,-37.5240247,143.8330664,6.232609999999999,0.38176,0.11671,3.28927,1.8539,2.72669,201011008,Wendouree - Miners Rest,Rest of Vic.
1616,1616,1616,1616,4,House,2024,3461.538461538461,house 2 high plains road,bogong,3699.0,3,2,-36.8047187,147.2236166,98.66246,15.81929,11.95206,103.04156,14.83291,15.01204,204031069,Bright - Mount Beauty,Rest of Vic.
1617,1617,1617,1617,1,House,2024,500.0,116a percy st,portland,3305.0,3,2,-38.3446055,141.6039915,99.76863,0.35955,0.7889400000000001,85.89777000000001,0.31498,0.07209,217011422,Portland,Rest of Vic.
1618,1618,1618,1618,2,House,2024,460.0,120 victoria street,eaglehawk,3556.0,3,1,-36.7219587,144.2507234,6.361770000000001,0.47306,0.7579,0.68621,0.35075,5.52415,202011019,California Gully - Eaglehawk,Rest of Vic.
1619,1619,1619,1619,2,House,2024,550.0,31 flannery road,lockwood,3551.0,3,1,-36.8231316,144.1801268,14.52828,4.01686,6.46083,8.18444,7.894520000000001,12.74786,202021026,Bendigo Surrounds - South,Rest of Vic.
1620,1620,1620,1620,4,House,2024,1250.0,71 chambers rd,ashbourne,3442.0,4,2,-37.3951756,144.4654752,81.99116000000001,9.15277,11.19608,8.539010000000001,8.50188,17.42887,202021031,Woodend,Rest of Vic.
1621,1621,1621,1621,2,House,2024,450.0,23 wedgetail drive,winter valley,3358.0,4,2,-37.5692082,143.7868861,8.274280000000001,3.61839,0.73713,6.87466,3.3406700000000003,3.19375,201011006,Delacombe,Rest of Vic.
1622,1622,1622,1622,1,Unit,2024,500.0,1/75 mortlake road,warrnambool,3280.0,2,1,-38.36775129999999,142.4930245,2.55933,1.44982,1.1604,3.38049,2.44225,1.82114,217041479,Warrnambool - North,Rest of Vic.
1623,1623,1623,1623,4,House,2024,600.0,2b kinchega drive,shepparton north,3631.0,4,2,-36.3450566,145.4112415,5.056439999999999,1.59145,3.60886,6.07813,1.94073,2.86526,216031416,Shepparton - North,Rest of Vic.
1624,1624,1624,1624,1,Townhouse,2024,550.0,2/75 king street,queenscliff,3225.0,2,1,-38.2684287,144.6511746,31.62188,0.44317,1.70735,32.520830000000004,0.50997,10.22538,203031052,Point Lonsdale - Queenscliff,Rest of Vic.
1625,1625,1625,1625,2,House,2024,450.0,7 kinross street,long gully,3550.0,3,2,-36.74355329999999,144.2675717,2.69219,0.69987,1.32368,3.24668,0.76555,1.71066,202011018,Bendigo,Rest of Vic.
1626,1626,1626,1626,2,House,2024,460.0,68 steamboat avenue,winter valley,3358.0,4,2,-37.5856411,143.7958009,8.20208,2.80376,0.6572,7.612430000000001,2.12175,4.738659999999999,201011006,Delacombe,Rest of Vic.
1627,1627,1627,1627,1,Townhouse,2024,320.0,2/22 peter thomson circuit,yarrawonga,3730.0,1,1,-36.0160724,146.0488027,84.76322,3.99688,3.89337,56.41504,5.24253,3.68081,216021414,Yarrawonga,Rest of Vic.
1628,1628,1628,1628,1,House,2024,460.0,5 alma ct,newcomb,3219.0,3,1,-38.1718175,144.3932346,4.19477,0.7810499999999999,0.7709400000000001,4.39797,0.63359,0.16693,203021045,Newcomb - Moolap,Rest of Vic.
1629,1629,1629,1629,2,House,2024,510.0,16 fletcher avenue,mooroopna,3629.0,3,2,-36.3731413,145.3388162,7.69231,1.50385,1.50775,6.89291,6.30637,7.649319999999999,216031415,Mooroopna,Rest of Vic.
1630,1630,1630,1630,2,House,2024,500.0,125 greyjoy road,charlemont,3217.0,3,2,-38.21573619999999,144.3676278,8.657729999999999,1.48048,0.6811699999999999,3.21054,2.6493,4.88035,203021485,Charlemont,Rest of Vic.
1631,1631,1631,1631,2,House,2024,450.0,20 rivulet road,bonshaw,3352.0,4,2,-37.598107,143.8210963,6.416720000000001,1.8541,0.89749,6.595020000000001,2.73341,2.03822,201011006,Delacombe,Rest of Vic.
1632,1632,1632,1632,1,Unit,2024,380.0,2/12 griffith street,wodonga,3690.0,1,1,-36.1333541,146.8844574,1.65559,0.72912,0.46622,5.63693,1.94746,1.03123,204031492,Wodonga,Rest of Vic.
1633,1633,1633,1633,2,House,2024,540.0,98 parr street,leongatha,3953.0,3,2,-38.4869651,145.9611247,73.5168,1.78288,2.99384,63.811330000000005,1.98623,1.22303,205031090,Leongatha,Rest of Vic.
1634,1634,1634,1634,2,House,2024,550.0,6 killarney ave,grovedale,3216.0,4,2,-38.1951562,144.3485541,6.36544,0.30045,0.26868,1.25776,0.3408,2.063,203021487,Grovedale - Mount Duneed,Rest of Vic.
1635,1635,1635,1635,1,Townhouse,2024,520.0,2/50 sladen street,hamlyn heights,3215.0,3,2,-38.1239152,144.3205961,6.13196,1.2826099999999998,0.90862,4.4057200000000005,2.51356,2.97932,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
1636,1636,1636,1636,4,House,2024,420.0,14 lovenear grove,ballarat east,3350.0,3,1,-37.5715986,143.882806,3.07533,1.4506199999999998,1.34645,3.56146,1.78801,4.599060000000001,201011481,Ballarat East - Warrenheip,Rest of Vic.
1637,1637,1637,1637,1,Townhouse,2024,410.0,2/10 bay street,port albert,3971.0,2,2,-38.6704911,146.6938848,77.89408,7.44359,0.27029,77.39849000000001,13.46055,14.26843,205051104,Yarram,Rest of Vic.
1638,1638,1638,1638,1,House,2024,470.0,103 eaglehawk road,long gully,3550.0,3,1,-36.75176,144.2590865,2.78024,0.8634,1.31734,3.33473,0.70912,1.74234,202011018,Bendigo,Rest of Vic.
1639,1639,1639,1639,3,House,2024,345.0,19 stearman street,newborough,3825.0,3,1,-38.1739545,146.2878949,29.91771,3.44045,1.71336,3.11669,2.93249,3.05166,205041095,Moe - Newborough,Rest of Vic.
1640,1640,1640,1640,2,House,2024,650.0,11 kylemore court,leopold,3224.0,4,2,-38.1892524,144.4599345,11.3314,1.24337,0.79407,12.28573,1.10224,7.06526,203021044,Leopold,Rest of Vic.
1641,1641,1641,1641,5,House,2024,395.0,104a cooke st,redan,3350.0,3,1,-37.5811053,143.8432889,3.5535300000000003,0.6622100000000001,1.39086,3.5639000000000003,0.73368,1.79508,201011484,Sebastopol - Redan,Rest of Vic.
1642,1642,1642,1642,2,House,2024,525.0,175 kilgour street,geelong,3220.0,3,1,-38.1583196,144.3677765,1.69694,0.94864,0.3258,1.5380699999999998,0.69063,1.00859,203021039,Geelong,Rest of Vic.
1643,1643,1643,1643,1,House,2024,450.0,10 forge creek road,eagle point,3878.0,3,2,-37.8923047,147.675262,125.445,0.45959,9.37732,11.19751,8.61336,8.77046,205021086,Paynesville,Rest of Vic.
1644,1644,1644,1644,2,House,2024,445.0,82 davidson street,traralgon,3844.0,4,1,-38.1907926,146.5469125,1.2164,1.09657,0.50103,1.38205,1.00262,1.47671,205041493,Traralgon - East,Rest of Vic.
1645,1645,1645,1645,2,House,2024,525.0,11 gruber street,kilcunda,3995.0,3,2,-38.5488767,145.4774544,121.64563,7.13007,0.96251,92.29463,11.31637,13.60757,205031093,Wonthaggi - Inverloch,Rest of Vic.
1646,1646,1646,1646,1,Unit,2024,320.0,2/80 donnybrook road,norlane,3214.0,2,1,-38.0852797,144.3384697,9.35045,0.6127100000000001,0.34466,4.527279999999999,0.69774,2.23511,203021488,Norlane,Rest of Vic.
1647,1647,1647,1647,2,House,2024,895.0,237 thacker st,ocean grove,3226.0,3,3,-38.2567643,144.5300883,24.27597,1.35262,1.35592,23.32176,1.7291,1.72177,203031490,Ocean Grove,Rest of Vic.
1648,1648,1648,1648,2,Townhouse,2024,380.0,3/18 gale street,canadian,3350.0,3,1,-37.5797734,143.8743468,3.80275,1.53159,1.50932,4.52831,3.69992,5.26776,201011483,Canadian - Mount Clear,Rest of Vic.
1649,1649,1649,1649,2,House,2024,500.0,60 centenary drive,kilmore,3764.0,4,2,-37.3108872,144.9663465,70.63803999999999,3.17121,1.69048,7.077,4.21457,1.74521,204011056,Kilmore - Broadford,Rest of Vic.
1650,1650,1650,1650,1,House,2024,350.0,24 yarra park drive,sebastopol,3356.0,2,1,-37.5941932,143.8260928,5.81956,1.00117,2.31909,5.99787,1.87226,1.1528,201011484,Sebastopol - Redan,Rest of Vic.
1651,1651,1651,1651,1,House,2024,500.0,29 ann street,geelong west,3218.0,4,1,-38.1353379,144.3396058,3.59258,0.77838,0.4360199999999999,3.28547,0.7177100000000001,1.35693,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
1652,1652,1652,1652,1,Unit,2024,350.0,3/3 matilda court,belmont,3216.0,2,1,-38.1836089,144.3468701,4.716189999999999,0.97398,0.53315,2.84972,1.32429,0.80714,203021037,Belmont,Rest of Vic.
1653,1653,1653,1653,1,Unit,2024,540.0,unit 3/13 coomboona street,shepparton,3630.0,2,2,-36.373281,145.4106264,2.07706,0.37945,1.90305,1.60226,1.63681,0.80596,216031416,Shepparton - North,Rest of Vic.
1654,1654,1654,1654,8,House,2024,725.0,439 glenelg highway,smythes creek,3351.0,5,3,-37.589434,143.7918871,8.18389,2.54852,1.10654,8.42515,1.86652,8.88532,201011006,Delacombe,Rest of Vic.
1655,1655,1655,1655,1,Unit,2024,320.0,4/2 marie drive,wodonga,3690.0,2,1,-36.11499999999999,146.8811751,1.24845,1.40982,0.0536499999999999,4.46893,0.55137,2.6632,204031492,Wodonga,Rest of Vic.
1656,1656,1656,1656,2,House,2024,620.0,1 mcevoy close,highton,3216.0,3,2,-38.1937371,144.3075333,8.89372,0.67834,2.90983,3.2725500000000003,1.95503,0.48606,203021042,Highton,Rest of Vic.
1657,1657,1657,1657,0,House,2024,580.0,11 school road,musk,3461.0,1,1,-37.3729765,144.1918083,49.55161,4.60614,6.63298,0.19646,6.50443,6.87128,201021011,Daylesford,Rest of Vic.
1658,1658,1658,1658,1,Unit,2024,320.0,1/406 two hills road,glenburn,3717.0,1,1,-37.4336125,145.4732973,91.72495,26.36719,26.79822,43.72247,27.50531,43.02968,204011062,Yea,Rest of Vic.
1659,1659,1659,1659,2,Studio,2024,285.0,36 evergreen street,armstrong creek,3217.0,1,1,-38.2383458,144.3610881,13.022,2.9814000000000003,2.00641,6.2435,2.39735,7.09378,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
1660,1660,1660,1660,2,House,2024,395.0,1/16 marshall street,maryborough,3465.0,3,2,-37.05840730000001,143.7460227,65.44583999999999,1.41304,0.7966799999999999,1.60256,1.5715599999999998,2.3572800000000003,201031016,Maryborough (Vic.),Rest of Vic.
1661,1661,1661,1661,1,Townhouse,2024,600.0,4 geelong road,barwon heads,3227.0,3,2,-38.2740838,144.4881103,22.21654,1.1728,0.54459,16.76935,1.1157,4.92741,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
1662,1662,1662,1662,2,House,2024,465.0,74 sydney way,alfredton,3350.0,4,2,-37.55929709999999,143.7927725,6.9768,1.27152,1.68116,5.55775,2.55279,2.43023,201011001,Alfredton,Rest of Vic.
1663,1663,1663,1663,2,Townhouse,2024,600.0,1a cranstoun court,thomson,3219.0,4,2,-38.1679034,144.382728,3.16674,0.91527,2.2533600000000003,3.36994,2.3763,2.53642,203021039,Geelong,Rest of Vic.
1664,1664,1664,1664,3,House,2024,480.0,20 elizabeth street,smythesdale,3351.0,3,1,-37.6534427,143.6782059,21.17666,1.58028,2.5043200000000003,21.41792,1.10303,18.44864,201031015,Golden Plains - North,Rest of Vic.
1665,1665,1665,1665,2,Townhouse,2024,460.0,1/3 universal court,leopold,3224.0,3,2,-38.1956135,144.4628986,12.31174,1.15243,3.33232,13.6935,1.82708,7.790100000000001,203021044,Leopold,Rest of Vic.
1666,1666,1666,1666,2,House,2024,525.0,13 batlow st,armstrong creek,3217.0,4,2,-38.2286267,144.3491409,10.22865,1.51689,2.60339,4.41425,2.02082,4.48547,203021485,Charlemont,Rest of Vic.
1667,1667,1667,1667,2,Unit,2024,570.0,8 o'farrell place,geelong,3220.0,2,1,-38.14926630000001,144.3575525,0.36678,0.20883,0.35044,0.7810900000000001,0.8315499999999999,0.37268,203021039,Geelong,Rest of Vic.
1668,1668,1668,1668,0,House,2024,420.0,1003 havelock street,ballarat north,3350.0,3,1,-37.5419306,143.866447,3.15817,0.46234,0.48561,2.56929,1.3579,1.93994,201011482,Ballarat North - Invermay,Rest of Vic.
1669,1669,1669,1669,2,House,2024,490.0,9 creek view end,wangaratta,3677.0,3,2,-36.3344333,146.3011043,71.90383,2.81816,3.01488,4.5389,3.72456,2.18508,204021066,Wangaratta,Rest of Vic.
1670,1670,1670,1670,2,House,2024,460.0,138 birdwood avenue,sebastopol,3356.0,4,2,-37.5976117,143.8247577,6.168609999999999,1.1048099999999998,1.87107,6.34692,1.56306,2.45405,201011006,Delacombe,Rest of Vic.
1671,1671,1671,1671,1,House,2024,490.0,36 iona avenue,belmont,3216.0,4,1,-38.1780056,144.3245935,5.67913,0.36166,0.09922,5.16897,1.19494,1.26872,203021042,Highton,Rest of Vic.
1672,1672,1672,1672,2,Townhouse,2024,675.0,1 gerves street,torquay,3228.0,3,2,-38.33571269999999,144.3084009,23.48681,2.4695,0.10536,18.22828,2.39119,4.25911,203031053,Torquay,Rest of Vic.
1673,1673,1673,1673,2,House,2024,640.0,21 manzeene avenue,lara,3212.0,4,2,-38.01772589999999,144.3807549,20.44336,2.87662,1.6401199999999998,4.30146,3.5730500000000003,12.29694,203021043,Lara,Rest of Vic.
1674,1674,1674,1674,1,Unit,2024,230.0,2/3 reservoir road,moe,3825.0,1,1,-38.1796444,146.2649261,30.12277,1.09539,2.30452,0.62062,0.76951,1.14046,205041095,Moe - Newborough,Rest of Vic.
1675,1675,1675,1675,2,House,2024,550.0,29 moorings place,corinella,3984.0,3,2,-38.4120359,145.4307771,112.86123,6.437270000000001,4.61583,83.51024000000001,11.04713,41.77486,205031093,Wonthaggi - Inverloch,Rest of Vic.
1676,1676,1676,1676,2,House,2024,520.0,6 eagle road,armstrong creek,3217.0,4,2,-38.2399904,144.3728075,12.01857,0.48145,1.00298,6.57138,1.39391,7.96329,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
1677,1677,1677,1677,2,House,2024,590.0,6 holdfast court,lovely banks,3213.0,4,2,-38.0767349,144.3356866,11.68675,0.96177,3.01545,4.99193,1.7244000000000002,2.69977,203021486,Corio - Lovely Banks,Rest of Vic.
1678,1678,1678,1678,1,House,2024,650.0,27 morgan street,sale,3850.0,4,2,-38.0779049,147.0676716,55.56057,2.53488,4.214060000000001,4.87122,3.55997,5.35213,205051103,Sale,Rest of Vic.
1679,1679,1679,1679,1,House,2024,380.0,1/12 staverly road,herne hill,3218.0,2,1,-38.1329383,144.3286153,4.27984,0.24309,0.1364,3.31609,1.59094,2.04418,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
1680,1680,1680,1680,0,House,2024,270.0,11/15 burrage street,moe,3825.0,2,1,-38.1794128,146.2631632,30.16765,0.74875,0.97308,0.38385,0.8144,1.18535,205041095,Moe - Newborough,Rest of Vic.
1681,1681,1681,1681,2,House,2024,440.0,9 red robin drive,winter valley,3358.0,4,2,-37.5675049,143.7842071,8.38057,3.58115,0.84342,6.98095,3.44696,3.30004,201011006,Delacombe,Rest of Vic.
1682,1682,1682,1682,1,House,2024,480.0,4 gleeson street,white hills,3550.0,3,1,-36.742056,144.2979768,2.64419,0.57766,0.7167100000000001,3.76652,2.65683,1.94776,202011025,White Hills - Ascot,Rest of Vic.
1683,1683,1683,1683,0,House,2024,380.0,61 moore street,ararat,3377.0,3,1,-37.2850556,142.9355895,93.00555,0.6623600000000001,2.16384,0.65561,0.36594,1.35459,215011386,Ararat,Rest of Vic.
1684,1684,1684,1684,2,Unit,2024,850.0,3/2 lady nelson drive,rippleside,3215.0,3,2,-38.1260091,144.358383,3.7177,2.6156,1.04739,1.67025,2.3845300000000003,2.615,203021047,North Geelong - Bell Park,Rest of Vic.
1685,1685,1685,1685,1,Unit,2024,320.0,1/36 federation avenue,horsham,3400.0,2,1,-36.7229582,142.1788173,228.99119,1.14179,1.16296,3.63466,1.88057,3.53601,215011388,Horsham,Rest of Vic.
1686,1686,1686,1686,1,House,2024,390.0,19 tennyson street,norlane,3214.0,3,1,-38.0966747,144.3587107,6.75602,0.8083899999999999,0.39337,1.2238399999999998,0.12767,0.9223,203021488,Norlane,Rest of Vic.
1687,1687,1687,1687,2,House,2024,470.0,31 linkage st,bonshaw,3352.0,4,2,-37.5997233,143.8206018,6.58225,1.72143,0.76482,6.760560000000001,2.89894,3.36783,201011006,Delacombe,Rest of Vic.
1688,1688,1688,1688,2,House,2024,450.0,22 lauderdale avenue,alfredton,3350.0,4,2,-37.5571669,143.8098995,5.11433,0.86133,0.98908,3.69529,0.92188,3.60312,201011001,Alfredton,Rest of Vic.
1689,1689,1689,1689,1,House,2024,355.0,6a glendenning street,canadian,3350.0,2,1,-37.57225320000001,143.8743653,2.26335,0.2145399999999999,0.37731,2.98891,2.1605100000000004,4.0265,201011483,Canadian - Mount Clear,Rest of Vic.
1690,1690,1690,1690,1,Townhouse,2024,430.0,1/92 st georges road,traralgon,3844.0,2,1,-38.181404,146.5257742,2.60464,1.26166,0.82167,3.33484,2.1836100000000003,2.7974,205041494,Traralgon - West,Rest of Vic.
