,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
1115,2,House,2024,650.0,211 mornington-tyabb road,moorooduc,3933.0,2,1,-38.258444,145.1437123,214021385,Greater Melbourne,69.17574
1116,0,Unit,2024,280.0,789 sydney road,coburg,3058.0,1,1,-37.7317119,144.96398,210031236,Greater Melbourne,10.49513
1117,1,Unit,2024,900.0,916/160 victoria st,carlton,3053.0,2,2,-37.8061605,144.9619,206041117,Greater Melbourne,1.15283
1118,1,Townhouse,2024,525.0,7/33-35 arlington street,ringwood,3134.0,2,1,-37.8196503,145.2231543,211031266,Greater Melbourne,27.46816
1119,2,House,2024,700.0,96 kilby road,kew east,3102.0,3,1,-37.7922823,145.0518186,207011154,Greater Melbourne,10.16651
1120,1,Unit,2024,500.0,8/11-13 bourke street,ringwood,3134.0,2,1,-37.8131586,145.2255241,211031266,Greater Melbourne,27.759259999999998
1121,1,Unit,2024,550.0,307/285 neerim road,carnegie,3163.0,1,1,-37.8891394,145.0563481,208021176,Greater Melbourne,15.66884
1122,2,House,2024,480.0,14 maclaren drive,melton south,3338.0,4,2,-37.7146697,144.5670606,213041578,Greater Melbourne,46.5455
1123,1,Unit,2024,420.0,2/10 carmichael street,west footscray,3012.0,1,1,-37.7987378,144.8788169,213031351,Greater Melbourne,9.4225
1124,0,Unit,2024,380.0,3209/488 swanston street,carlton,3053.0,1,1,-37.8055641,144.9633777,206041117,Greater Melbourne,1.36727
1125,1,Unit,2024,520.0,2/117-119 mooltan street,travancore,3032.0,3,1,-37.7793108,144.936011,206031115,Greater Melbourne,4.792260000000001
1126,2,Townhouse,2024,830.0,52a dunstan avenue,brunswick,3056.0,3,2,-37.7581879,144.9736672,206011495,Greater Melbourne,6.74119
1127,1,Unit,2024,575.0,104/538 little lonsdale street,melbourne,3000.0,2,1,-37.8136016,144.9532779,206041505,Greater Melbourne,1.15816
1128,1,Townhouse,2024,695.0,9/58 wattletree road,armadale,3143.0,3,1,-37.8621128,145.0204928,206061135,Greater Melbourne,9.618030000000001
1129,2,House,2024,530.0,14 bishopgate boulevard,bonnie brook,3335.0,4,2,-37.7085521,144.6921781,213041574,Greater Melbourne,36.64741
1130,2,House,2024,560.0,23 peterborough drive,doreen,3754.0,4,2,-37.5782395,145.125674,209041527,Greater Melbourne,38.94966
1131,0,Unit,2024,485.0,418/4 acacia place,abbotsford,3067.0,1,1,-37.8117587,145.0141491,206071139,Greater Melbourne,5.10741
1132,2,House,2024,520.0,5 laurina street,kalkallo,3064.0,4,2,-37.5184998,144.9550411,210051445,Greater Melbourne,39.953129999999994
1133,2,Unit,2024,840.0,103/1457 high street,glen iris,3146.0,2,2,-37.859041,145.0502125,208041194,Greater Melbourne,11.52056
1134,0,Unit,2024,450.0,1148/139 lonsdale street,melbourne,3000.0,2,1,-37.8107954,144.9683039,206041503,Greater Melbourne,0.7429600000000001
1135,2,Unit,2024,950.0,g408/86 bay street,port melbourne,3207.0,3,2,-37.8416216,144.9398763,206051130,Greater Melbourne,4.83147
1136,0,Unit,2024,500.0,1803/39 lonsdale street,melbourne,3000.0,2,1,-37.8099061,144.9711071,206041503,Greater Melbourne,1.0536500000000002
1137,0,Studio,2024,450.0,219/157 fitzroy st,st kilda,3182.0,1,1,-37.85889969999999,144.9794697,206051514,Greater Melbourne,5.87423
1138,1,House,2024,420.0,27 christie street,deer park,3023.0,3,1,-37.7720676,144.7717168,213011569,Greater Melbourne,24.62895
1139,2,House,2024,665.0,4 pinebank avenue,cranbourne east,3977.0,4,2,-38.1164151,145.2993815,212031558,Greater Melbourne,54.43533
1140,3,House,2024,480.0,73 west street,hadfield,3046.0,2,1,-37.7094573,144.9375964,210031535,Greater Melbourne,14.20415
1141,2,Unit,2024,790.0,4/6 virginia street,springvale,3171.0,3,4,-37.947433,145.1541062,212041317,Greater Melbourne,27.482020000000002
1142,2,House,2024,950.0,2 paul ave,keilor east,3033.0,4,2,-37.7398504,144.8690707,210011534,Greater Melbourne,16.585849999999997
1143,1,House,2024,490.0,15 kanangra street,mambourin,3024.0,4,2,-37.8879515,144.6003004,213051468,Greater Melbourne,47.05718
1144,1,Unit,2024,700.0,808/800 chapel street,south yarra,3141.0,2,1,-37.83604,144.9966822,206061515,Greater Melbourne,5.016970000000001
1145,2,House,2024,540.0,10 frankel road,kalkallo,3064.0,4,2,-37.5241949,144.9592191,210051445,Greater Melbourne,39.423480000000005
1146,1,House,2024,680.0,30 bank street,ascot vale,3032.0,2,1,-37.7739033,144.9254941,206031113,Greater Melbourne,5.86814
1147,0,Unit,2024,475.0,3/19 albert street,east melbourne,3002.0,1,1,-37.8113524,144.9901835,206041119,Greater Melbourne,3.0131799999999997
1148,1,Unit,2024,695.0,3/84 cromwell road,south yarra,3141.0,2,1,-37.8407726,145.0000118,206061516,Greater Melbourne,5.40343
1149,1,Unit,2024,590.0,1/91 ivanhoe parade,ivanhoe,3079.0,2,1,-37.7616093,145.0454296,209011200,Greater Melbourne,12.473139999999999
1150,4,House,2024,650.0,12 renown street,burwood,3125.0,3,1,-37.8525581,145.1222285,207031165,Greater Melbourne,16.715580000000003
1151,2,House,2024,520.0,7 fairford road,thornhill park,3335.0,4,2,-37.7100076,144.6235693,213041359,Greater Melbourne,43.998160000000006
1152,1,Unit,2024,725.0,1108/6 st kilda road,st kilda,3182.0,2,2,-37.8566068,144.9834454,206051513,Greater Melbourne,5.53398
1153,2,House,2024,440.0,10 almond drive,doveton,3177.0,2,1,-37.9897797,145.2470049,212021295,Greater Melbourne,36.159819999999996
1154,2,Unit,2024,800.0,1/3720 point nepean road,portsea,3944.0,2,1,-38.3202194,144.716709,214021383,Greater Melbourne,48.7256
1155,0,Unit,2024,540.0,2506/87 franklin street,melbourne,3000.0,1,1,-37.8079459,144.9617001,206041504,Greater Melbourne,0.84184
1156,1,Townhouse,2024,540.0,1/44 ashton street,reservoir,3073.0,2,1,-37.7278888,145.0215909,209021525,Greater Melbourne,12.47724
1157,2,House,2024,630.0,16 silverash drive,bundoora,3083.0,3,2,-37.677964,145.0574075,209041216,Greater Melbourne,20.116130000000002
1158,2,House,2024,450.0,16 tolkien drive,mambourin,3024.0,4,2,-37.89191,144.585974,213051468,Greater Melbourne,46.956230000000005
1159,1,Townhouse,2024,580.0,34 glen street,glenroy,3046.0,3,2,-37.7009412,144.9275706,210031535,Greater Melbourne,14.88598
1160,2,Unit,2024,650.0,1/1364 stud road,rowville,3178.0,3,2,-37.9398934,145.230395,211011258,Greater Melbourne,33.99849
1161,2,House,2024,600.0,16 medoc boulevard,deanside,3336.0,4,2,-37.7225482,144.7129415,213041574,Greater Melbourne,33.99132
1162,0,House,2024,580.0,119 rae street,fitzroy north,3068.0,2,1,-37.7898448,144.9787108,206071143,Greater Melbourne,3.69844
1163,2,House,2024,425.0,3/32 grieve parade,altona,3018.0,2,1,-37.868068,144.8183558,213021341,Greater Melbourne,20.00965
1164,1,Unit,2024,670.0,3208/639 lonsdale street,melbourne,3000.0,2,1,-37.8150105,144.9534188,206041505,Greater Melbourne,1.25366
1165,1,Unit,2024,460.0,8/5-7 curlew crt,doncaster,3108.0,1,1,-37.7858095,145.1343379,207021157,Greater Melbourne,19.72516
1166,2,House,2024,500.0,12 marong terrace,forest hill,3131.0,2,1,-37.8346077,145.1681074,211041269,Greater Melbourne,25.34932
1167,0,Unit,2024,360.0,3/50 young street,frankston,3199.0,2,1,-38.142654,145.125563,214011371,Greater Melbourne,52.93036
1168,0,Unit,2024,650.0,2/2 tennyson street,st kilda,3182.0,2,1,-37.8693885,144.9847042,206051513,Greater Melbourne,7.0531999999999995
1169,2,House,2024,590.0,48 williamson avenue,strathmore,3041.0,3,1,-37.7389405,144.9153876,210011231,Greater Melbourne,11.9188
1170,0,House,2024,675.0,1/185 queensville street,kingsville,3012.0,3,1,-37.81198,144.882943,213031350,Greater Melbourne,10.20472
1171,0,Unit,2024,850.0,814b/639 little lonsdale street,melbourne,3000.0,2,2,-37.8141904,144.952579,206041505,Greater Melbourne,1.23841
1172,0,Unit,2024,850.0,5303/560 lonsdale street,melbourne,3000.0,2,2,-37.8139691,144.9556528,206041505,Greater Melbourne,0.8678899999999999
1173,1,Unit,2024,660.0,305/120 studio lane,docklands,3008.0,2,1,-37.8132497,144.9375036,206041118,Greater Melbourne,3.61294
1174,0,Unit,2024,480.0,1/204 ballarat road,footscray,3011.0,2,1,-37.7907368,144.8889139,213031348,Greater Melbourne,8.58228
1175,0,Unit,2024,500.0,518/7 aspen street,moonee ponds,3039.0,1,1,-37.7655561,144.9217946,206031116,Greater Melbourne,8.263879999999999
1176,2,House,2024,670.0,34 hedderwick street,balwyn north,3104.0,2,1,-37.7990912,145.0991261,207011148,Greater Melbourne,16.720689999999998
1177,0,House,2024,650.0,5/126 franklin st,melbourne,3000.0,2,1,-37.8084294,144.958749,206041504,Greater Melbourne,0.8894099999999999
1178,1,Unit,2024,440.0,6/107 somerville road,yarraville,3013.0,2,1,-37.813331,144.8865418,213031352,Greater Melbourne,8.1707
1179,0,Unit,2024,520.0,2006/288 spencer street,melbourne,3000.0,1,1,-37.8138136,144.9520272,206041505,Greater Melbourne,1.3205
1180,1,Townhouse,2024,575.0,3/18 bailey avenue,preston,3072.0,2,1,-37.7511026,145.0139966,209021428,Greater Melbourne,10.37856
1181,1,Unit,2024,730.0,1707/545 station street,box hill,3128.0,2,2,-37.8200164,145.1232394,207031163,Greater Melbourne,20.28228
1182,0,Unit,2024,870.0,608/261 bridge road,richmond,3121.0,2,2,-37.8168359,144.9987901,206071518,Greater Melbourne,3.79571
1183,1,Unit,2024,800.0,1702/915 collins street,docklands,3008.0,2,1,-37.8206745,144.9401081,206041118,Greater Melbourne,2.654
1184,5,Unit,2024,3800.0,2301/15 caravel lane,docklands,3008.0,5,6,-37.8141978,144.9417027,206041118,Greater Melbourne,2.75942
1185,2,Townhouse,2024,1200.0,7/5 braeside avenue,camberwell,3124.0,4,3,-37.8467947,145.0951475,207011149,Greater Melbourne,14.39706
1186,2,House,2024,475.0,14 hawthorn court,mill park,3082.0,3,1,-37.6724795,145.0506402,209041221,Greater Melbourne,20.58061
1187,3,House,2024,560.0,5 dawley circuit,werribee,3030.0,4,2,-37.9126368,144.6025985,213051468,Greater Melbourne,44.10639
1188,0,House,2024,695.0,270 mount dandenong tourist road,sassafras,3787.0,3,1,-37.8724971,145.3447311,211051282,Greater Melbourne,47.807120000000005
1189,2,Unit,2024,1085.0,2a robe street,st kilda,3182.0,3,1,-37.8657058,144.9758542,206051514,Greater Melbourne,7.63854
1190,2,Townhouse,2024,750.0,304b spring road,dingley village,3172.0,4,2,-37.9825805,145.1392802,212041313,Greater Melbourne,31.06203
1191,2,House,2024,635.0,29 exford drive,mornington,3931.0,3,2,-38.2216957,145.0666428,214021591,Greater Melbourne,70.00023
1192,1,Unit,2024,750.0,6/5 vautier street,elwood,3184.0,2,1,-37.885826,144.9870232,206051129,Greater Melbourne,10.22611
1193,0,Unit,2024,985.0,3503/260 city road,southbank,3006.0,2,2,-37.8260742,144.9595916,206041508,Greater Melbourne,1.82142
1194,3,House,2024,620.0,16 kogarah court,keysborough,3173.0,3,1,-37.9872751,145.1707162,212041565,Greater Melbourne,36.81523
1195,2,Townhouse,2024,970.0,3/7 larman street,bentleigh east,3165.0,4,2,-37.9195832,145.0615027,208021426,Greater Melbourne,20.15856
1196,2,Unit,2024,775.0,1311/45 clarke street,southbank,3006.0,2,2,-37.8267241,144.95949,206041509,Greater Melbourne,2.38959
1197,1,Unit,2024,895.0,2/107 addison street,elwood,3184.0,3,2,-37.8807494,144.9801497,206051129,Greater Melbourne,9.22391
1198,1,Townhouse,2024,680.0,1/55 lane crescent,reservoir,3073.0,3,2,-37.713133,145.0194076,209021523,Greater Melbourne,14.343879999999999
1199,0,Unit,2024,675.0,2302/80 a'beckett street,melbourne,3000.0,2,1,-37.8089991,144.9610792,206041504,Greater Melbourne,0.62475
1200,1,Unit,2024,620.0,3/60 serrell st,malvern east,3145.0,3,1,-37.8799819,145.0631351,208041195,Greater Melbourne,14.875309999999999
1201,1,Unit,2024,850.0,316/350 victoria street,north melbourne,3051.0,2,1,-37.8055188,144.9547344,206041506,Greater Melbourne,1.39109
1202,1,Unit,2024,550.0,413/70 batesford road,chadstone,3148.0,2,1,-37.8757869,145.0930605,212051319,Greater Melbourne,16.95784
1203,2,House,2024,600.0,18 majestic drive,officer,3809.0,3,2,-38.0603396,145.4360675,212011550,Greater Melbourne,56.94811
1204,0,Unit,2024,550.0,1412/25 therry street,melbourne,3000.0,2,1,-37.8069564,144.9610982,206041504,Greater Melbourne,0.9552999999999999
1205,1,Townhouse,2024,780.0,86a bent street,moonee ponds,3039.0,3,2,-37.7626308,144.9322493,206031116,Greater Melbourne,8.19139
1206,2,House,2024,1500.0,21 mcgown road,mount eliza,3930.0,5,3,-38.1830103,145.1043691,214021381,Greater Melbourne,59.73982
1207,2,Townhouse,2024,650.0,6 basswood boulevard,altona north,3025.0,2,2,-37.8295714,144.8664848,213021343,Greater Melbourne,10.61538
1208,2,Townhouse,2024,830.0,233/220 chapel road,keysborough,3173.0,4,3,-38.0124383,145.1583855,212041566,Greater Melbourne,38.72648
1209,1,Unit,2024,450.0,1/14 navigator street,maribyrnong,3032.0,2,1,-37.7679708,144.8983609,213031349,Greater Melbourne,10.01949
1210,1,House,2024,580.0,18 dallas crescent,watsonia north,3087.0,4,1,-37.70179,145.0836072,209011204,Greater Melbourne,19.29244
1211,0,Unit,2024,650.0,2905/301 king street,melbourne,3000.0,1,1,-37.8132363,144.9540083,206041505,Greater Melbourne,1.28535
1212,4,House,2024,520.0,43 branston rd,st albans,3021.0,4,1,-37.7488116,144.824036,213011335,Greater Melbourne,20.862779999999997
1213,0,Unit,2024,400.0,204/528 swanston street,carlton,3053.0,1,1,-37.8043194,144.9636086,206041117,Greater Melbourne,1.50729
1214,0,Unit,2024,500.0,1906/39 lonsdale street,melbourne,3000.0,2,1,-37.8099061,144.9711071,206041503,Greater Melbourne,1.0536500000000002
1215,0,Unit,2024,490.0,214/9 dryburgh street,west melbourne,3003.0,1,1,-37.8066678,144.9424885,206041506,Greater Melbourne,2.9402199999999996
1216,0,Unit,2024,500.0,12/246 albert street,east melbourne,3002.0,1,1,-37.8101099,144.982837,206041119,Greater Melbourne,2.4618200000000003
1217,1,Unit,2024,720.0,4/13 belmont avenue,kew,3101.0,3,1,-37.8071148,145.0425019,207011521,Greater Melbourne,7.94445
1218,1,Unit,2024,490.0,24/9 the avenue,windsor,3181.0,1,1,-37.8568378,144.9973078,206061136,Greater Melbourne,6.83237
1219,0,Unit,2024,830.0,609b/639 little lonsdale street,melbourne,3000.0,2,2,-37.8141904,144.952579,206041505,Greater Melbourne,1.23841
1220,6,Unit,2024,290.0,484 elgar road,box hill,3128.0,1,1,-37.8133774,145.1160736,207031163,Greater Melbourne,18.78188
1221,2,Unit,2024,850.0,602/49 mclister street,spotswood,3015.0,3,2,-37.8313107,144.8828487,213021344,Greater Melbourne,9.517520000000001
1222,1,Unit,2024,580.0,d406/1 village mews,caulfield north,3161.0,1,1,-37.8766972,145.0375096,208021177,Greater Melbourne,12.535879999999999
1223,2,Townhouse,2024,950.0,12b rothschild street,glen huntly,3163.0,4,2,-37.8909594,145.0391988,208021182,Greater Melbourne,14.277899999999999
1224,1,House,2024,370.0,4 corella avenue,melton,3337.0,3,1,-37.675201,144.575593,213041577,Greater Melbourne,46.37217
1225,2,House,2024,500.0,4 conifer drive,wallan,3756.0,4,2,-37.4288125,144.9968628,209041224,Greater Melbourne,54.391870000000004
1226,2,Townhouse,2024,780.0,3/229 lower plenty road,rosanna,3084.0,3,3,-37.7385008,145.0720606,209011198,Greater Melbourne,16.63367
1227,2,House,2024,470.0,9 millbrook drive,wyndham vale,3024.0,4,2,-37.8447731,144.5920402,213051589,Greater Melbourne,41.40624
1228,2,House,2024,530.0,411 maracana avenue,manor lakes,3024.0,4,2,-37.8575681,144.5864267,213051579,Greater Melbourne,49.79455
1229,0,Unit,2024,285.0,50 combermere st,aberfeldie,3040.0,1,1,-37.7594456,144.9036357,206031501,Greater Melbourne,10.42396
1230,0,House,2024,825.0,247 burnley st,richmond,3121.0,3,1,-37.82188720000001,145.0080687,206071517,Greater Melbourne,4.70883
1231,3,House,2024,1125.0,144a weatherall road,cheltenham,3192.0,4,2,-37.9720231,145.0493849,208011168,Greater Melbourne,24.777369999999998
1232,1,Unit,2024,599.0,101/629-631 glen huntly road,caulfield,3162.0,2,1,-37.8859408,145.0156444,208021178,Greater Melbourne,13.08781
1233,2,House,2024,1050.0,32 blueberry street,greenvale,3059.0,5,5,-37.6261357,144.8777036,210051246,Greater Melbourne,25.856240000000003
1234,2,House,2024,600.0,9 blossom street,officer,3809.0,4,2,-38.0827667,145.4260659,212011548,Greater Melbourne,55.714510000000004
1235,0,Unit,2024,575.0,1614/33 mackenzie street,melbourne,3000.0,1,1,-37.8078362,144.9669868,206041503,Greater Melbourne,1.21393
1236,2,House,2024,530.0,23 camelot drive,tarneit,3029.0,3,2,-37.84081219999999,144.6776394,213051583,Greater Melbourne,28.01145
1237,2,Townhouse,2024,530.0,16/32 lats avenue,carrum downs,3201.0,3,2,-38.0998256,145.1932819,214011370,Greater Melbourne,48.881660000000004
1238,2,House,2024,660.0,9 montpelier drive,berwick,3806.0,4,2,-38.070262,145.3522576,212021553,Greater Melbourne,50.88296
1239,0,House,2024,600.0,4 arran street,seddon,3011.0,2,1,-37.8040783,144.8955413,213031350,Greater Melbourne,6.81329
1240,1,Unit,2024,740.0,27/255 drummond street,carlton,3053.0,2,1,-37.8000686,144.968366,206041117,Greater Melbourne,2.34546
1241,2,House,2024,1050.0,18 leila road,carnegie,3163.0,3,2,-37.9004525,145.0462019,208021176,Greater Melbourne,16.382360000000002
1242,2,House,2024,500.0,16 southern crescent,craigieburn,3064.0,3,2,-37.5932988,144.9332888,210051441,Greater Melbourne,27.24361
1243,0,House,2024,480.0,17 taylors road,croydon,3136.0,3,1,-37.8072408,145.2861676,211031450,Greater Melbourne,33.39012
1244,1,Unit,2024,480.0,1106/20 wardens walk,coburg,3058.0,1,1,-37.7385722,144.968578,206011497,Greater Melbourne,9.65921
1245,2,House,2024,700.0,375a moreland road,coburg,3058.0,3,1,-37.7535287,144.9493074,206011498,Greater Melbourne,8.01131
1246,1,Unit,2024,530.0,704/33 judd street,richmond,3121.0,1,1,-37.817871,144.9954905,206071518,Greater Melbourne,3.4744099999999998
1247,2,House,2024,550.0,42 ararat street,truganina,3029.0,4,2,-37.7616932,144.6711707,213041359,Greater Melbourne,36.87248
1248,1,Unit,2024,650.0,523/85 market street,south melbourne,3205.0,2,2,-37.8302132,144.957898,206051512,Greater Melbourne,2.58205
1249,2,House,2024,600.0,19 hackney way,kalkallo,3064.0,4,2,-37.5323768,144.9640876,210051445,Greater Melbourne,39.17846
1250,1,Unit,2024,550.0,13/159-169 curzon street,north melbourne,3051.0,2,1,-37.7990899,144.9485404,206041506,Greater Melbourne,2.95026
1251,2,House,2024,600.0,21 the crescent,ferntree gully,3156.0,3,1,-37.8817639,145.2895995,211011447,Greater Melbourne,41.34208
1252,2,Townhouse,2024,1200.0,24 miller street,fitzroy north,3068.0,4,3,-37.7766466,144.9800936,206071143,Greater Melbourne,5.066229999999999
1253,1,Unit,2024,525.0,1103/1 ascot vale road,flemington,3031.0,1,1,-37.7867825,144.9213168,206031115,Greater Melbourne,5.36823
1254,1,Unit,2024,650.0,202/15 pickles street,port melbourne,3207.0,2,1,-37.844256,144.9441601,206051130,Greater Melbourne,4.93234
1255,1,House,2024,520.0,2 bandicoot loop,tarneit,3029.0,3,2,-37.8411518,144.6491957,213051582,Greater Melbourne,30.95528
1256,2,Townhouse,2024,535.0,1128 dohertys road,tarneit,3029.0,3,2,-37.8058164,144.6956052,213051584,Greater Melbourne,28.89239
1257,1,Townhouse,2024,600.0,6/2 mcdonald place,glenroy,3046.0,3,2,-37.7016339,144.9101159,210031536,Greater Melbourne,14.30545
1258,2,House,2024,550.0,11 railway avenue,donnybrook,3064.0,4,2,-37.5419068,144.968326,209041225,Greater Melbourne,38.60535
1259,2,Townhouse,2024,750.0,5/65 turana street,doncaster,3108.0,3,2,-37.7850603,145.1317741,207021157,Greater Melbourne,19.35829
1260,1,Unit,2024,480.0,15/82-86 atherton road,oakleigh,3166.0,2,1,-37.8994203,145.0937799,212051326,Greater Melbourne,18.19382
1261,1,House,2024,550.0,21 holme road,ferntree gully,3156.0,2,2,-37.8900359,145.2673625,211011448,Greater Melbourne,38.71206
1262,0,Unit,2024,1100.0,132/283 spring street,melbourne,3000.0,3,1,-37.8082065,144.9713467,206041503,Greater Melbourne,1.3565699999999998
1263,0,Unit,2024,690.0,2603/8 exploration ln,melbourne,3000.0,2,2,-37.8090809,144.9684601,206041503,Greater Melbourne,1.14218
1264,1,Unit,2024,760.0,1207/1 balston street,southbank,3006.0,2,2,-37.8252355,144.9613893,206041509,Greater Melbourne,1.89445
1265,6,House,2024,1650.0,15 james court,mount martha,3934.0,5,3,-38.2726093,145.0194332,214021382,Greater Melbourne,78.79124
1266,1,Townhouse,2024,800.0,1/47 john street,brunswick east,3057.0,2,2,-37.7716379,144.9767343,206011106,Greater Melbourne,5.66036
